,STR_ESID,Name,wikiQLabel,wikiQ,instance
1371,10222529,Hirzbrunnen-Promenade,Hirzbrunnen,http://www.wikidata.org/entity/Q664993,Basler Quartiere
1372,10222515,Landauerwegli,Landauerwegli,,
1373,10222510,Hasenmattweglein,Hasenmattweglein,,
1374,10222550,Horburgplatz,Horburg,http://www.wikidata.org/entity/Q1628021,Siedlung
1375,10238202,Sperberwegli,Sperberwegli,,
1376,10222559,Brunnstubenwegli,Brunnstubenwegli,,
1377,10222822,Anna Fischer-Wegli,Anna Fischer,http://www.wikidata.org/entity/Q99913,Mensch
1378,10222662,Weihersteg,Weiher,http://www.wikidata.org/entity/Q385495,Wikimedia-Begriffsklärungsseite
1379,10238203,Stettenwegli,Stettenwegli,,
1380,10222522,Heuwaage,Heuwaage,http://www.wikidata.org/entity/Q41218565,Ensemble
1381,10222604,Solitudepark,Solitude,http://www.wikidata.org/entity/Q765891,Wikimedia-Begriffsklärungsseite
1382,10222513,Hauserweglein,Hauserweglein,,
1383,10222783,Egliseeweglein,Egliseeweglein,,
1384,10222759,Rudolf Steiner-Weg,Rudolf Steiner,http://www.wikidata.org/entity/Q78484,Mensch
1385,10222706,Finsterbodenweg,Finsterboden,,
1386,10222821,Gellertweglein,Gellertweglein,,
1387,10222744,Centralbahn-Passage,Centralbahn,,
1388,10222835,Gotenwegli,Gotenwegli,,
1389,10222576,Buchhaldenweg,Buchhalden,,
1390,10222610,Lamperstalweg,Lamperstal,,
1391,10222762,Davidsbodenweglein,Davidsbodenweglein,,
1392,10222539,Bierkellerweg,Bierkeller,http://www.wikidata.org/entity/Q41278881,Ensemble
1393,10222542,Binsenweg,Binsen,http://www.wikidata.org/entity/Q158480,Taxon
1394,10222549,Horburgpark,Horburg,http://www.wikidata.org/entity/Q1628021,Siedlung
1395,10222796,Rauracherwegli,Rauracherwegli,,
1396,10222557,Keltentreppe,Keltentreppe,,
1397,10222742,Wiesendamm-Promenade,Wiesendamm,http://www.wikidata.org/entity/Q82965351,Innerortsstraße
1398,10222655,Vormbergweg,Vormberg,,
1399,10222512,Dinkelbergwegli,Dinkelbergwegli,,
1400,10222722,Buschweilerweglein,Buschweilerweglein,,
1401,10222699,Dorenbach-Promenade,Dorenbach,http://www.wikidata.org/entity/Q1243893,Fluss
1402,10222733,Batterieanlage,Batterie,http://www.wikidata.org/entity/Q208543,Wikimedia-Begriffsklärungsseite
1403,10222829,Arnold Hof-Wegli,Arnold Hof,,
1404,10222520,Ebowegli,Ebowegli,,
1405,10222658,Wackernagel-Park,Wackernagel,http://www.wikidata.org/entity/Q2538600,Wikimedia-Begriffsklärungsseite
1406,10222675,Pelikanweglein,Pelikanweglein,,
1407,10222511,Bannwegli,Bannwegli,,
1408,10222531,Bettingerweg,Bettinger,http://www.wikidata.org/entity/Q850121,Wikimedia-Begriffsklärungsseite
1409,10222503,Dattenlochweg,Dattenloch,,
1410,10222724,Geothermiewegli,Geothermiewegli,,
1411,10222826,Otto Wenk-Platz,Otto Wenk,,
1412,10222597,Magdenweglein,Magdenweglein,,
1413,10222541,Hohe Winde-Steg,Hohe Winde,http://www.wikidata.org/entity/Q1623566,Berg
1414,10222790,Eisenbahnbrücke,Eisenbahn,http://www.wikidata.org/entity/Q1311394,Wikimedia-Begriffsklärungsseite
1415,10238194,Chrischonawegli,Chrischonawegli,,
1416,10222524,Eliaswegli,Eliaswegli,,
1417,10222715,Dreirosenbrücke,Dreirosen,,
1418,10238199,Keltenwegli,Keltenwegli,,
1419,10222843,Galgenhügel-Promenade,Galgenhügel,http://www.wikidata.org/entity/Q30712767,Hügelgrab
1420,10238190,Bachtelenwegli,Bachtelenwegli,,
1421,10222501,Courvoisierwegli,Courvoisierwegli,,
1422,10222831,Giornico-Promenade,Giornico,http://www.wikidata.org/entity/Q67763,politische Gemeinde
1423,10222825,Anna Maria Wettstein-Wegli,Anna Maria Wettstein,,
1424,10222530,Höhenwegli,Höhenwegli,,
1425,10222635,Guisan-Promenade,Guisan,http://www.wikidata.org/entity/Q1554147,Wikimedia-Begriffsklärungsseite
1426,10222752,Rosenfeldpark,Rosenfeld,http://www.wikidata.org/entity/Q146373,Stadt in Deutschland
1427,10222688,Hutzlenweg,Hutzlen,http://www.wikidata.org/entity/Q108096441,Schutzgebiet in Natur- oder Landschaftsschutz
1428,10222558,Batterieweglein,Batterieweglein,,
1429,10222712,Dreirosenanlage,Dreirosen,,
1430,10222484,Salamanderwegli,Salamanderwegli,,
1431,10222815,Gansgässlein,Gans,http://www.wikidata.org/entity/Q401579,Wikimedia-Begriffsklärungsseite
1432,10222743,Am alten Teich,Am alten Teich,http://www.wikidata.org/entity/Q101998785,Innerortsstraße
1433,10241659,Horngrabenweg,Horngraben,http://www.wikidata.org/entity/Q108094386,Schutzgebiet in Natur- oder Landschaftsschutz
1434,10222789,Moosrainwegli,Moosrainwegli,,
1435,10222679,Hunnenwegli,Hunnenwegli,,
1436,10222678,Wiesenmattweg,Wiesenmatt,,
1437,10222721,Bad. Bahnhof-Passage,Bad. Bahnhof,,
