;name;name:etymology:wikidata;Unnamed: 0;STR_ESID;STN_LABEL;COM_FOSNR;COM_NAME;COM_CANTON;STR_OFFICIAL;STR_EASTING;STR_NORTHING;STN_LABEL_NO_BI;STN_LABEL_NO_TERMS;STR_TERMS;STR_PREPS;STN_LABEL_FINAL
3231;Rue des Lilas;Q157449;26862;10048017;Rue des Lilas;5568;Sainte-Croix;VD;True;2528264.0;1186440.0;Rue des Lilas;des Lilas;rue;;Lilas
3232;Rue des Lilas;Q157449;29059;10066522;Rue des Lilas;2125;Bulle;FR;True;2571576.0;1162084.0;Rue des Lilas;des Lilas;rue;;Lilas
3233;Rue des Lilas;Q157449;31354;10082640;Rue des Lilas;6729;Haute-Sorne;JU;True;2584660.0;1243087.0;Rue des Lilas;des Lilas;rue;;Lilas
3234;Rue des Lilas;Q157449;62320;10008723;Rue des Lilas;717;Valbirse;BE;True;2587057.0;1231801.0;Rue des Lilas;des Lilas;rue;;Lilas
3235;Rue des Lilas;Q157449;63005;10219841;Rue des Lilas;446;Tramelan;BE;True;2575123.0;1230366.0;Rue des Lilas;des Lilas;rue;;Lilas
3236;Rue des Lilas;Q157449;114343;10154019;Rue des Lilas;6754;Le Noirmont;JU;True;2563570.0;1230949.0;Rue des Lilas;des Lilas;rue;;Lilas
3237;Rue des Lilas;Q157449;114776;10053589;Rue des Lilas;6709;Courroux;JU;True;2594912.0;1245577.0;Rue des Lilas;des Lilas;rue;;Lilas
3238;Rue des Lilas;Q157449;116337;10060350;Rue des Lilas;6711;Delémont;JU;True;2593816.0;1246258.0;Rue des Lilas;des Lilas;rue;;Lilas
3239;Rue des Lilas;Q157449;133734;10041660;Rue des Lilas;6621;Genève;GE;True;2499119.0;1118683.0;Rue des Lilas;des Lilas;rue;;Lilas
3240;Rue de la Menthue;Q1267964;19656;10097784;Rue de la Menthue;5939;Yvonand;VD;True;2546624.0;1183648.0;Rue de la Menthue;de la Menthue;rue;;Menthue
3241;Rue des Vergers;Q236371;13427;10175098;Rue des Vergers;5813;Chevroux;VD;True;2559350.0;1192939.0;Rue des Vergers;des Vergers;rue;;Vergers
3242;Rue des Vergers;Q236371;21506;10076900;Rue des Vergers;5938;Yverdon-les-Bains;VD;True;2538505.0;1180669.0;Rue des Vergers;des Vergers;rue;;Vergers
3243;Rue des Vergers;Q236371;22443;10050202;Rue des Vergers;5886;Montreux;VD;True;2558137.0;1143380.0;Rue des Vergers;des Vergers;rue;;Vergers
3244;Rue des Vergers;Q236371;22493;10171586;Rue des Vergers;6781;Coeuve;JU;True;2574553.0;1255372.0;Rue des Vergers;des Vergers;rue;;Vergers
3245;Rue des Vergers;Q236371;24818;10105225;Rue des Vergers;6712;Develier;JU;True;2589419.0;1245500.0;Rue des Vergers;des Vergers;rue;;Vergers
3246;Rue des Vergers;Q236371;25255;10116090;Rue des Vergers;5822;Payerne;VD;True;2561669.0;1185880.0;Rue des Vergers;des Vergers;rue;;Vergers
3247;Rue des Vergers;Q236371;25256;10122123;Rue des Vergers;5561;Grandson;VD;True;2538026.0;1183092.0;Rue des Vergers;des Vergers;rue;;Vergers
3248;Rue des Vergers;Q236371;27854;10043136;Rue des Vergers;5939;Yvonand;VD;True;2546914.0;1183353.0;Rue des Vergers;des Vergers;rue;;Vergers
3249;Rue des Vergers;Q236371;31023;10103071;Rue des Vergers;6487;Val-de-Ruz;NE;True;2563233.0;1211134.0;Rue des Vergers;des Vergers;rue;;Vergers
3250;Rue des Vergers;Q236371;40750;10082143;Rue des Vergers;6082;Ayent;VS;True;2596972.0;1124635.0;Rue des Vergers;des Vergers;rue;;Vergers
3251;Rue des Vergers;Q236371;42187;10048401;Rue des Vergers;6235;Chippis;VS;True;2607719.0;1125507.0;Rue des Vergers;des Vergers;rue;;Vergers
3252;Rue des Vergers;Q236371;42306;10237661;Rue des Vergers;6238;Grône;VS;True;2602012.0;1122490.0;Rue des Vergers;des Vergers;rue;;Vergers
3253;Rue des Vergers;Q236371;43416;10184836;Rue des Vergers;6246;Saint-Léonard;VS;True;2598957.0;1122004.0;Rue des Vergers;des Vergers;rue;;Vergers
3254;Rue des Vergers;Q236371;44646;10188448;Rue des Vergers;6248;Sierre;VS;True;2601773.0;1122910.0;Rue des Vergers;des Vergers;rue;;Vergers
3255;Rue des Vergers;Q236371;49414;10133309;Rue des Vergers;6024;Nendaz;VS;True;2590151.0;1117009.0;Rue des Vergers;des Vergers;rue;;Vergers
3256;Rue des Vergers;Q236371;75058;10156460;Rue des Vergers;5905;Champvent;VD;True;2534003.0;1181713.0;Rue des Vergers;des Vergers;rue;;Vergers
3257;Rue des Vergers;Q236371;111793;10188417;Rue des Vergers;6774;Boncourt;JU;True;2567907.0;1260525.0;Rue des Vergers;des Vergers;rue;;Vergers
3258;Rue des Vergers;Q236371;114121;10120985;Rue des Vergers;6790;Fontenais;JU;True;2573027.0;1249761.0;Rue des Vergers;des Vergers;rue;;Vergers
3259;Rue des Vergers;Q236371;115413;10053595;Rue des Vergers;6709;Courroux;JU;True;2594634.0;1245593.0;Rue des Vergers;des Vergers;rue;;Vergers
3260;Rue des Vergers;Q236371;115714;10136210;Rue des Vergers;6710;Courtételle;JU;True;2591056.0;1243135.0;Rue des Vergers;des Vergers;rue;;Vergers
3261;Rue des Vergers;Q236371;116728;10121350;Rue des Vergers;6711;Delémont;JU;True;2593398.0;1246488.0;Rue des Vergers;des Vergers;rue;;Vergers
3262;Rue des Vergers;Q236371;116974;10050996;Rue des Vergers;6708;Courrendlin;JU;True;2595215.0;1243121.0;Rue des Vergers;des Vergers;rue;;Vergers
3263;Rue des Vergers;Q236371;117200;10156771;Rue des Vergers;6708;Courrendlin;JU;True;2598250.0;1241731.0;Rue des Vergers;des Vergers;rue;;Vergers
3264;Rue des Vergers;Q236371;140584;10034035;Rue des Vergers;6408;Cortaillod;NE;True;2554746.0;1199146.0;Rue des Vergers;des Vergers;rue;;Vergers
3265;Rue des Vergers;Q236371;220336;10047459;Rue des Vergers;6266;Sion;VS;True;2593825.0;1120020.0;Rue des Vergers;des Vergers;rue;;Vergers
3266;Rue de la Scierie;Q505213;16707;10055309;Rue de la Scierie;5939;Yvonand;VD;True;2547393.0;1183300.0;Rue de la Scierie;de la Scierie;rue;;Scierie
3267;Rue de la Scierie;Q505213;21619;10160127;Rue de la Scierie;5486;L'Isle;VD;True;2521009.0;1162145.0;Rue de la Scierie;de la Scierie;rue;;Scierie
3268;Rue de la Scierie;Q505213;25624;10104547;Rue de la Scierie;5872;Le Chenit;VD;True;2505999.0;1160242.0;Rue de la Scierie;de la Scierie;rue;;Scierie
3269;Rue de la Scierie;Q505213;42815;10098800;Rue de la Scierie;6265;Savièse;VS;True;2592845.0;1122108.0;Rue de la Scierie;de la Scierie;rue;;Scierie
3270;Rue de la Scierie;Q505213;45243;10045838;Rue de la Scierie;6136;Martigny;VS;True;2571214.0;1105024.0;Rue de la Scierie;de la Scierie;rue;;Scierie
3271;Rue de la Scierie;Q505213;113373;10050277;Rue de la Scierie;6775;Bonfol;JU;True;2578283.0;1259168.0;Rue de la Scierie;de la Scierie;rue;;Scierie
3272;Rue des Glaciers;Q35666;19791;10044940;Rue des Glaciers;5586;Lausanne;VD;True;2538104.0;1153115.0;Rue des Glaciers;des Glaciers;rue;;Glaciers
3273;Route d'Yverdon;Q63946;5508;10257418;Route d'Yverdon;5749;Chavornay;VD;True;2534745.0;1175832.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3274;Route d'Yverdon;Q63946;13656;10045613;Route d'Yverdon;5822;Payerne;VD;True;2560807.0;1185288.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3275;Route d'Yverdon;Q63946;14783;10036856;Route d'Yverdon;5633;Echandens;VD;True;2531531.0;1153911.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3276;Route d'Yverdon;Q63946;15589;10034452;Route d'Yverdon;5582;Cheseaux-sur-Lausanne;VD;True;2536165.0;1159801.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3277;Route d'Yverdon;Q63946;16054;10176821;Route d'Yverdon;5592;Romanel-sur-Lausanne;VD;True;2536824.0;1156574.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3278;Route d'Yverdon;Q63946;17008;10137586;Route d'Yverdon;5931;Treycovagnes;VD;True;2537147.0;1180905.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3279;Route d'Yverdon;Q63946;19243;10039893;Route d'Yverdon;5539;Vuarrens;VD;True;2539295.0;1172240.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3280;Route d'Yverdon;Q63946;20168;10079156;Route d'Yverdon;5693;Montanaire;VD;True;2547582.0;1172921.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3281;Route d'Yverdon;Q63946;20488;10098737;Route d'Yverdon;5749;Chavornay;VD;False;2533889.0;1173910.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3282;Route d'Yverdon;Q63946;20877;10039944;Route d'Yverdon;5678;Moudon;VD;True;2550942.0;1169232.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3283;Route d'Yverdon;Q63946;22681;10145442;Route d'Yverdon;5766;Vuiteboeuf;VD;True;2532609.0;1184333.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3284;Route d'Yverdon;Q63946;23965;10158061;Route d'Yverdon;5914;Ependes (VD);VD;True;2536687.0;1177277.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3285;Route d'Yverdon;Q63946;26504;10097587;Route d'Yverdon;5518;Echallens;VD;True;2538563.0;1166023.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3286;Route d'Yverdon;Q63946;27248;10041788;Route d'Yverdon;5643;Préverenges;VD;True;2530061.0;1152366.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3287;Route d'Yverdon;Q63946;27290;10173282;Route d'Yverdon;5537;Villars-le-Terroir;VD;True;2539098.0;1167288.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3288;Route d'Yverdon;Q63946;36884;10102495;Route d'Yverdon;2054;Estavayer;FR;True;2553326.0;1187820.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3289;Route d'Yverdon;Q63946;59798;10137541;Route d'Yverdon;5520;Essertines-sur-Yverdon;VD;True;2539019.0;1176786.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3290;Route d'Yverdon;Q63946;67349;10039872;Route d'Yverdon;5511;Assens;VD;True;2537765.0;1163417.0;Route d'Yverdon;d Yverdon;route;;Yverdon
3291;Chemin de la Prairie;Q7777019;3217;10023802;Chemin de la Prairie;2228;Villars-sur-Glâne;FR;True;2576299.0;1182201.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3292;Chemin de la Prairie;Q7777019;14235;10101871;Chemin de la Prairie;5434;Saint-George;VD;True;2509704.0;1151862.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3293;Chemin de la Prairie;Q7777019;16553;10080150;Chemin de la Prairie;5586;Lausanne;VD;True;2535997.0;1152697.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3294;Chemin de la Prairie;Q7777019;20171;10236120;Chemin de la Prairie;5583;Crissier;VD;True;2534026.0;1157729.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3295;Chemin de la Prairie;Q7777019;22104;10106262;Chemin de la Prairie;5861;Rolle;VD;True;2515156.0;1145844.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3296;Chemin de la Prairie;Q7777019;24892;10044862;Chemin de la Prairie;5584;Epalinges;VD;True;2540944.0;1155172.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3297;Chemin de la Prairie;Q7777019;25030;10056677;Chemin de la Prairie;5713;Crans (VD);VD;True;2505620.0;1136239.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3298;Chemin de la Prairie;Q7777019;25775;10156625;Chemin de la Prairie;5707;Chavannes-de-Bogis;VD;True;2501640.0;1133568.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3299;Chemin de la Prairie;Q7777019;26123;10145349;Chemin de la Prairie;5712;Coppet;VD;True;2503320.0;1130098.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3300;Chemin de la Prairie;Q7777019;30653;10252664;Chemin de la Prairie;2055;Cheyres-Châbles;FR;True;2553190.0;1185793.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3301;Chemin de la Prairie;Q7777019;34260;10253994;Chemin de la Prairie;2054;Estavayer;FR;True;2554851.0;1187871.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3302;Chemin de la Prairie;Q7777019;35416;10024414;Chemin de la Prairie;2183;Corminboeuf;FR;True;2574279.0;1184685.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3303;Chemin de la Prairie;Q7777019;35967;10254001;Chemin de la Prairie;2054;Estavayer;FR;True;2560008.0;1190181.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3304;Chemin de la Prairie;Q7777019;36086;10127655;Chemin de la Prairie;2254;Courtepin;FR;True;2577009.0;1188090.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3305;Chemin de la Prairie;Q7777019;36787;10022672;Chemin de la Prairie;2206;Marly;FR;True;2578985.0;1180991.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3306;Chemin de la Prairie;Q7777019;36920;10123757;Chemin de la Prairie;2134;Grandvillard;FR;True;2572794.0;1154204.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3307;Chemin de la Prairie;Q7777019;37742;10081298;Chemin de la Prairie;6133;Fully;VS;True;2576853.0;1110798.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3308;Chemin de la Prairie;Q7777019;40349;10159109;Chemin de la Prairie;6157;Val-d'Illiez;VS;True;2557625.0;1117714.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3309;Chemin de la Prairie;Q7777019;48592;10210675;Chemin de la Prairie;6141;Saxon;VS;True;2579121.0;1109011.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3310;Chemin de la Prairie;Q7777019;50208;10170632;Chemin de la Prairie;6084;Hérémence;VS;True;2596965.0;1114094.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3311;Chemin de la Prairie;Q7777019;86481;10088343;Chemin de la Prairie;431;Corgémont;BE;True;2577630.0;1227248.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3312;Chemin de la Prairie;Q7777019;125210;10089382;Chemin de la Prairie;5554;Concise;VD;True;2545237.0;1189200.0;Chemin de la Prairie;de la Prairie;chemin;;Prairie
3313;Route de Lully;Q70493;28073;10021795;Route de Lully;2054;Estavayer;FR;True;2554820.0;1188040.0;Route de Lully;de Lully;route;;Lully
3314;Route de Lully;Q70493;28783;10035495;Route de Lully;5640;Lussy-sur-Morges;VD;True;2524254.0;1150797.0;Route de Lully;de Lully;route;;Lully
3315;Route de Lully;Q70493;34081;10167320;Route de Lully;2025;Lully (FR);FR;True;2554768.0;1187313.0;Route de Lully;de Lully;route;;Lully
3316;Route de Lully;Q70493;57577;10134313;Route de Lully;6632;Perly-Certoux;GE;True;2495328.0;1112852.0;Route de Lully;de Lully;route;;Lully
3317;Route de Lully;Q70493;57722;10082676;Route de Lully;6607;Bernex;GE;True;2494494.0;1113336.0;Route de Lully;de Lully;route;;Lully
3318;Route de Lully;Q70493;74998;10040425;Route de Lully;5649;Tolochenaz;VD;True;2526335.0;1150955.0;Route de Lully;de Lully;route;;Lully
3319;Gertrud-Woker-Strasse;Q1515713;76790;10008020;Gertrud-Woker-Strasse;351;Bern;BE;True;2599338.0;1200082.0;Gertrud-Woker-Strasse;Gertrud Woker;strasse;;Gertrud Woker
3320;Chemin de la Cariçaie;Q3114913;14851;10198428;Chemin de la Cariçaie;5938;Yverdon-les-Bains;VD;True;2540705.0;1181425.0;Chemin de la Cariçaie;de la Caricaie;chemin;;Caricaie
3321;Chemin de la Cariçaie;Q3114913;17049;10144361;Chemin de la Cariçaie;5909;Cheseaux-Noréaz;VD;True;2540929.0;1181654.0;Chemin de la Cariçaie;de la Caricaie;chemin;;Caricaie
3322;Avenue Reine Fabiola;Q231171;21175;10089945;Avenue Reine Fabiola;5407;Leysin;VD;True;2567887.0;1133484.0;Avenue Reine Fabiola;Reine Fabiola;avenue;;Reine Fabiola
3323;Piazza Cella;Q27345220;194354;10249389;Piazza Cella;261;Zürich;ZH;True;2682195.0;1248075.0;Piazza Cella;Cella;piazza;;Cella
3324;Ellen-Widmann-Weg;Q124826;202951;10174486;Ellen-Widmann-Weg;261;Zürich;ZH;True;2683092.0;1252313.0;Ellen-Widmann-Weg;Ellen Widmann;weg;;Ellen Widmann
3325;Rue de Corfou;Q121378;15564;10175401;Rue de Corfou;5938;Yverdon-les-Bains;VD;True;2538822.0;1180352.0;Rue de Corfou;de Corfou;rue;;Corfou
3326;Rue de Madagascar;Q1019;20267;10166897;Rue de Madagascar;5938;Yverdon-les-Bains;VD;True;2538794.0;1180334.0;Rue de Madagascar;de Madagascar;rue;;Madagascar
3327;Piccardstrasse;Q210719;147680;10033280;Piccardstrasse;3203;St. Gallen;SG;True;2741400.0;1252839.0;Piccardstrasse;Piccard;strasse;;Piccard
3328;Döllistrasse;Q98446509;159565;10146744;Döllistrasse;4451;Uttwil;TG;True;2742856.0;1272312.0;Döllistrasse;Dölli;strasse;;Dölli
3329;Caroline-Farner-Weg;Q119262;191235;10166077;Caroline-Farner-Weg;261;Zürich;ZH;True;2683783.0;1247033.0;Caroline-Farner-Weg;Caroline Farner;weg;;Caroline Farner
3330;Sternheimstrasse;"Q61662;Q103479";175249;10042891;Sternheimstrasse;4451;Uttwil;TG;True;2743346.0;1271820.0;Sternheimstrasse;Sternheim;strasse;;Sternheim
3331;Gottfried-Keller-Strasse;Q122370;92782;10094749;Gottfried-Keller-Strasse;4289;Zofingen;AG;True;2637774.0;1237256.0;Gottfried-Keller-Strasse;Gottfried Keller;strasse;;Gottfried Keller
3332;Gottfried-Keller-Strasse;Q122370;133878;10094239;Gottfried-Keller-Strasse;4401;Arbon;TG;True;2749185.0;1264846.0;Gottfried-Keller-Strasse;Gottfried Keller;strasse;;Gottfried Keller
3333;Gottfried-Keller-Strasse;Q122370;152508;10021921;Gottfried-Keller-Strasse;3203;St. Gallen;SG;True;2745985.0;1253884.0;Gottfried-Keller-Strasse;Gottfried Keller;strasse;;Gottfried Keller
3334;Gottfried-Keller-Strasse;Q122370;175664;10036900;Gottfried-Keller-Strasse;4436;Romanshorn;TG;True;2745614.0;1270234.0;Gottfried-Keller-Strasse;Gottfried Keller;strasse;;Gottfried Keller
3335;Gottfried-Keller-Strasse;Q122370;188274;10186213;Gottfried-Keller-Strasse;2513;Biberist;SO;True;2609127.0;1226923.0;Gottfried-Keller-Strasse;Gottfried Keller;strasse;;Gottfried Keller
3336;Gottfried-Keller-Strasse;Q122370;203217;10057263;Gottfried-Keller-Strasse;58;Glattfelden;ZH;True;2679814.0;1268059.0;Gottfried-Keller-Strasse;Gottfried Keller;strasse;;Gottfried Keller
3337;Gottfried-Keller-Strasse;Q122370;205029;10103905;Gottfried-Keller-Strasse;261;Zürich;ZH;True;2683751.0;1246741.0;Gottfried-Keller-Strasse;Gottfried Keller;strasse;;Gottfried Keller
3338;Gottfried-Keller-Strasse;Q122370;206108;10164829;Gottfried-Keller-Strasse;221;Hettlingen;ZH;True;2695298.0;1266769.0;Gottfried-Keller-Strasse;Gottfried Keller;strasse;;Gottfried Keller
3339;Gottfried-Keller-Strasse;Q122370;211723;10057392;Gottfried-Keller-Strasse;230;Winterthur;ZH;True;2697487.0;1262423.0;Gottfried-Keller-Strasse;Gottfried Keller;strasse;;Gottfried Keller
3340;Chemin des Roses;Q102231;14129;10106895;Chemin des Roses;5428;Gimel;VD;True;2513407.0;1151846.0;Chemin des Roses;des Roses;chemin;;Roses
3341;Chemin des Roses;Q102231;14568;10076886;Chemin des Roses;5938;Yverdon-les-Bains;VD;True;2539819.0;1180146.0;Chemin des Roses;des Roses;chemin;;Roses
3342;Chemin des Roses;Q102231;15965;10043834;Chemin des Roses;5414;Villeneuve (VD);VD;True;2560779.0;1137771.0;Chemin des Roses;des Roses;chemin;;Roses
3343;Chemin des Roses;Q102231;35642;10169376;Chemin des Roses;2022;Gletterens;FR;True;2561729.0;1195209.0;Chemin des Roses;des Roses;chemin;;Roses
3344;Chemin des Roses;Q102231;82122;10059337;Chemin des Roses;713;Tavannes;BE;True;2581640.0;1229909.0;Chemin des Roses;des Roses;chemin;;Roses
3345;Chemin des Roses;Q102231;186883;10040791;Chemin des Roses;5591;Renens (VD);VD;True;2535101.0;1153870.0;Chemin des Roses;des Roses;chemin;;Roses
3346;Chemin des Roses;Q102231;220440;10084069;Chemin des Roses;6621;Genève;GE;True;2499189.0;1118926.0;Chemin des Roses;des Roses;chemin;;Roses
3347;Rue Adrien-Pichard;Q377138;22690;10048041;Rue Adrien-Pichard;5586;Lausanne;VD;True;2538012.0;1152591.0;Rue Adrien-Pichard;Adrien Pichard;rue;;Adrien Pichard
3348;Rue Françoise-Perret;Q3086570;15506;10166900;Rue Françoise-Perret;5938;Yverdon-les-Bains;VD;True;2538760.0;1180312.0;Rue Françoise-Perret;Francoise Perret;rue;;Francoise Perret
3349;Quai Jean-Pascal-Delamuraz;Q115540;20299;10080161;Quai Jean-Pascal-Delamuraz;5586;Lausanne;VD;True;2537709.0;1150793.0;Quai Jean-Pascal-Delamuraz;Jean Pascal Delamuraz;quai;;Jean Pascal Delamuraz
3350;Rue de Gasparin;Q124847;17135;10042444;Rue de Gasparin;5938;Yverdon-les-Bains;VD;True;2539595.0;1180302.0;Rue de Gasparin;de Gasparin;rue;;Gasparin
3351;Olgastrasse;Q51907;193840;10006647;Olgastrasse;261;Zürich;ZH;True;2683810.0;1246878.0;Olgastrasse;Olga;strasse;;Olga
3352;Duttweilerstrasse;Q116111;197585;10081618;Duttweilerstrasse;261;Zürich;ZH;True;2681106.0;1249429.0;Duttweilerstrasse;Duttweiler;strasse;;Duttweiler
3353;Rue Pythagore;Q10261;59393;10157899;Rue Pythagore;5938;Yverdon-les-Bains;VD;True;2539262.0;1179621.0;Rue Pythagore;Pythagore;rue;;Pythagore
3354;Boehlenstrasse;Q1897263;72931;10219337;Boehlenstrasse;351;Bern;BE;True;2602018.0;1201616.0;Boehlenstrasse;Boehlen;strasse;;Boehlen
3355;Rotzlochstrasse;Q2169139;50754;10169005;Rotzlochstrasse;1509;Stans;NW;True;2669369.0;1202236.0;Rotzlochstrasse;Rotzloch;strasse;;Rotzloch
3356;Rotzlochstrasse;Q2169139;172894;10212223;Rotzlochstrasse;1510;Stansstad;NW;True;2668354.0;1202163.0;Rotzlochstrasse;Rotzloch;strasse;;Rotzloch
3357;Gotthelfweg;Q122358;76529;10008149;Gotthelfweg;942;Thun;BE;True;2614533.0;1177448.0;Gotthelfweg;Gotthelf;weg;;Gotthelf
3358;Gotthelfweg;Q122358;79380;10005692;Gotthelfweg;412;Kirchberg (BE);BE;True;2610530.0;1215595.0;Gotthelfweg;Gotthelf;weg;;Gotthelf
3359;Gotthelfweg;Q122358;89735;10070273;Gotthelfweg;4010;Oberentfelden;AG;True;2645471.0;1245250.0;Gotthelfweg;Gotthelf;weg;;Gotthelf
3360;Gotthelfweg;Q122358;155160;10023472;Gotthelfweg;2763;Arlesheim;BL;True;2613538.0;1261338.0;Gotthelfweg;Gotthelf;weg;;Gotthelf
3361;Gotthelfweg;Q122358;162664;10088806;Gotthelfweg;2601;Solothurn;SO;True;2605994.0;1228780.0;Gotthelfweg;Gotthelf;weg;;Gotthelf
3362;Gotthelfweg;Q122358;162904;10116666;Gotthelfweg;2546;Grenchen;SO;True;2595737.0;1227708.0;Gotthelfweg;Gotthelf;weg;;Gotthelf
3363;Gotthelfweg;Q122358;177735;10100585;Gotthelfweg;4436;Romanshorn;TG;True;2745439.0;1270304.0;Gotthelfweg;Gotthelf;weg;;Gotthelf
3364;Gotthelfweg;Q122358;186215;10016477;Gotthelfweg;2517;Derendingen;SO;True;2611102.0;1227040.0;Gotthelfweg;Gotthelf;weg;;Gotthelf
3365;Scheitlinstrasse;Q24575540;166156;10022252;Scheitlinstrasse;3203;St. Gallen;SG;True;2746377.0;1255597.0;Scheitlinstrasse;Scheitlin;strasse;;Scheitlin
3366;Lilienthalstrasse;Q57162;166285;10088853;Lilienthalstrasse;3203;St. Gallen;SG;True;2740356.0;1251694.0;Lilienthalstrasse;Lilienthal;strasse;;Lilienthal
3367;Gsellweg;Q1330658;165665;10232434;Gsellweg;3203;St. Gallen;SG;True;2740563.0;1251766.0;Gsellweg;Gsell;weg;;Gsell
3368;Blériotweg;Q5396;166745;10072571;Blériotweg;3203;St. Gallen;SG;True;2740627.0;1251723.0;Blériotweg;Bleriot;weg;;Bleriot
3369;Quimbystrasse;Q254352;167864;10170061;Quimbystrasse;3203;St. Gallen;SG;True;2740388.0;1251582.0;Quimbystrasse;Quimby;strasse;;Quimby
3370;Mittelholzerstrasse;Q562310;76981;10062376;Mittelholzerstrasse;351;Bern;BE;True;2602948.0;1200855.0;Mittelholzerstrasse;Mittelholzer;strasse;;Mittelholzer
3371;Mittelholzerstrasse;Q562310;152727;10073220;Mittelholzerstrasse;3203;St. Gallen;SG;True;2740494.0;1251828.0;Mittelholzerstrasse;Mittelholzer;strasse;;Mittelholzer
3372;Ikarusstrasse;Q34041;152594;10073210;Ikarusstrasse;3203;St. Gallen;SG;True;2740838.0;1252116.0;Ikarusstrasse;Ikarus;strasse;;Ikarus
3373;Bionstrasse;"Q1615637;Q37910403";150939;10033272;Bionstrasse;3203;St. Gallen;SG;True;2741563.0;1252631.0;Bionstrasse;Bion;strasse;;Bion
3374;Bionstrasse;"Q1615637;Q37910403";198363;10004219;Bionstrasse;261;Zürich;ZH;True;2684126.0;1248678.0;Bionstrasse;Bion;strasse;;Bion
3375;Teslastrasse;Q9036;145954;10151706;Teslastrasse;3203;St. Gallen;SG;True;2741591.0;1252685.0;Teslastrasse;Tesla;strasse;;Tesla
3376;Distelistrasse;Q688681;153004;10073295;Distelistrasse;3203;St. Gallen;SG;True;2743032.0;1252683.0;Distelistrasse;Disteli;strasse;;Disteli
3377;Hungerbühlerstrasse;"Q16832447;Q78064092";166025;10087796;Hungerbühlerstrasse;3203;St. Gallen;SG;True;2742981.0;1252790.0;Hungerbühlerstrasse;Hungerbühler;strasse;;Hungerbühler
3378;Peter Merian-Strasse;Q2077023;26381;10179465;Peter Merian-Strasse;2701;Basel;BS;True;2611776.0;1266340.0;Peter Merian-Strasse;Peter Merian;strasse;;Peter Merian
3379;Waldmannweg;Q124408;167171;10228238;Waldmannweg;3203;St. Gallen;SG;True;2743388.0;1252888.0;Waldmannweg;Waldmann;weg;;Waldmann
3380;Gröbliweg;"Q121625;Q96319043";151416;10230945;Gröbliweg;3203;St. Gallen;SG;True;2743296.0;1252503.0;Gröbliweg;Gröbli;weg;;Gröbli
3381;Gröblistrasse;"Q121625;Q96319043";168470;10191778;Gröblistrasse;3203;St. Gallen;SG;True;2743319.0;1252602.0;Gröblistrasse;Gröbli;strasse;;Gröbli
3382;Coteau des Ifs;Q27355;21144;10071856;Coteau des Ifs;5909;Cheseaux-Noréaz;VD;True;2541009.0;1181529.0;Coteau des Ifs;Coteau des Ifs;;;Coteau Ifs
3383;Gallusweg;Q180936;132059;10228492;Gallusweg;3215;Rorschach;SG;True;2754859.0;1260218.0;Gallusweg;Gallus;weg;;Gallus
3384;Gallusweg;Q180936;137368;10230006;Gallusweg;3443;Gossau (SG);SG;True;2736758.0;1253191.0;Gallusweg;Gallus;weg;;Gallus
3385;Gallusweg;Q180936;142352;10232367;Gallusweg;3273;Grabs;SG;True;2752387.0;1227531.0;Gallusweg;Gallus;weg;;Gallus
