;STR_ESID;STN_LABEL_FINAL;wikiQLabel;wikiQ;sex;birth;death;placebirth;placedeath
18369;10028926;Sonnen;;;;;;;
18370;10028937;Walde;;;;;;;
18371;10028938;Ausser;;;;;;;
18372;10028963;Starlaz;;;;;;;
18373;10028966;Vazzal;;;;;;;
18374;10028967;Cluser Tobel;;;;;;;
18375;10028973;Grava;;;;;;;
18376;10028976;Punis;;;;;;;
18377;10028977;Vitg;;;;;;;
18378;10028980;Cresta;;;;;;;
18379;10028982;Domleschger;;;;;;;
18380;10028983;Pro Cavals;;;;;;;
18381;10028984;Vignetta;;;;;;;
18382;10028986;Noainser;;;;;;;
18383;10028987;Dorf;;;;;;;
18384;10028988;Pro Graund;;;;;;;
18385;10028989;Bual;;;;;;;
18386;10028990;Cadiepel;;;;;;;
18387;10028991;Cresta;;;;;;;
18388;10028992;Curscheglias;;;;;;;
18389;10028995;Pitgogna;;;;;;;
18390;10028996;Prin;;;;;;;
18391;10028997;Quadra;;;;;;;
18392;10029000;Tur;;;;;;;
18393;10029001;Acla;;;;;;;
18394;10029012;Sumvitg;;;;;;;
18395;10029013;Albula;;;;;;;
18396;10029014;Ausserdorf;;;;;;;
18397;10029015;Campi;;;;;;;
18398;10029016;Strässlein;;;;;;;
18399;10029017;Ersalin;;;;;;;
18400;10029018;Winkel;;;;;;;
18401;10029019;Tarneras;;;;;;;
18402;10029020;Viaplana;;;;;;;
18403;10029022;Muntains;;;;;;;
18404;10029029;Davos Sei;;;;;;;
18405;10029030;Eggerstanden;;;;;;;
18406;10029033;Schwarzholz;;;;;;;
18407;10029035;Breiten;;;;;;;
18408;10029036;Huob;;;;;;;
18409;10029038;Sonnenberg;;;;;;;
18410;10029041;Rapperswiler;;;;;;;
18411;10029042;Schönenberg;;;;;;;
18412;10029043;Wattwiler;;;;;;;
18413;10029050;Lenzikon;;;;;;;
18414;10029053;Bildstöckli;;;;;;;
18415;10029054;Blessmüli;;;;;;;
18416;10029056;Büechliberg;;;;;;;
18417;10029057;Büel;;;;;;;
18418;10029058;Chappeli;;;;;;;
18419;10029060;Diemrüti;;;;;;;
18420;10029063;Farnenbüel;;;;;;;
18421;10029064;Gibelsriet;;;;;;;
18422;10029065;Gublen;;;;;;;
18423;10029066;Hofacker;;;;;;;
18424;10029067;Kirchacker;;;;;;;
18425;10029068;Lehmgrueb;;;;;;;
18426;10029071;Müli;;;;;;;
18427;10029073;Paradies;;;;;;;
18428;10029074;Rebhalde;;;;;;;
18429;10029075;Rietstuck;;;;;;;
18430;10029076;Schmerikoner;;;;;;;
18431;10029077;Schul;;;;;;;
18432;10029078;Steinhauer;;;;;;;
18433;10029079;Twirren;;;;;;;
18434;10029080;Rössliwiese;;;;;;;
18435;10029082;Alee;;;;;;;
18436;10029087;Bellonatal;;;;;;;
18437;10029088;Bild;;;;;;;
18438;10029089;Burgacker;;;;;;;
18439;10029090;Eggli;;;;;;;
18440;10029091;Fuchsbüel;;;;;;;
18441;10029092;Furtbach;;;;;;;
18442;10029093;Gehrenacker;;;;;;;
18443;10029096;Hütten;;;;;;;
18444;10029097;Iltis;;;;;;;
18445;10029098;Kamor;;;;;;;
18446;10029099;Kirch;;;;;;;
18447;10029101;Spital;;;;;;;
18448;10029117;Haggen;;;;;;;
18449;10029119;Haupt;;;;;;;
18450;10029129;Bubiker;;;;;;;
18451;10029130;Busskirch;;;;;;;
18452;10029131;Erlen;;;;;;;
18453;10029132;Eschen;;;;;;;
18454;10029133;Felsenhof;;;;;;;
18455;10029134;Fischenriet;;;;;;;
18456;10029135;Flieder;;;;;;;
18457;10029136;Grüneck;;;;;;;
18458;10029137;Grünfeld;;;;;;;
18459;10029139;Grünmatt;;;;;;;
18460;10029142;Heimat;;;;;;;
18461;10029143;Holzwies;;;;;;;
18462;10029144;Hummelberg;;;;;;;
18463;10029145;Hungerbühl;;;;;;;
18464;10029146;Höhen;;;;;;;
18465;10029148;Langrüti;;;;;;;
18466;10029149;Lenggiser;;;;;;;
18467;10029151;Meienberg;;;;;;;
18468;10029152;Meienfeld;;;;;;;
18469;10029153;Molkerei;;;;;;;
18470;10029154;Neuhof;;;;;;;
18471;10029155;Gubel;;;;;;;
18472;10029156;Oberwies;;;;;;;
18473;10029157;Paradies;;;;;;;
18474;10029159;Rank;;;;;;;
18475;10029160;Reiher;;;;;;;
18476;10029161;Schachen;;;;;;;
18477;10029163;Seeblick;;;;;;;
18478;10029164;Sonnenberg;;;;;;;
18479;10029165;Mult;;;;;;;
18480;10029167;Neuchlen;;;;;;;
18481;10029170;Oberdorf;;;;;;;
18482;10029172;Otmar;;;;;;;
18483;10029173;Park;;;;;;;
18484;10029174;Post;;;;;;;
18485;10029177;Rosenau;;;;;;;
18486;10029178;Rüti;;;;;;;
18487;10029179;Schwanen;;;;;;;
18488;10029182;Büchel;;;;;;;
18489;10029183;Gewerbe;;;;;;;
18490;10029185;Hecken;;;;;;;
18491;10029187;Schuepis;;;;;;;
18492;10029188;Steig;;;;;;;
18493;10029189;Tunnel;;;;;;;
18494;10029191;Waldegg;;;;;;;
18495;10029197;Fravgia;;;;;;;
18496;10029198;Maseras;;;;;;;
18497;10029207;Quadra;;;;;;;
18498;10029216;Breite;;;;;;;
18499;10029217;Bürgital;;;;;;;
18500;10029218;Moosegg;;;;;;;
18501;10029219;Döltsch;;;;;;;
18502;10029221;Hanfteil;;;;;;;
18503;10029222;Seeblick;;;;;;;
18504;10029223;Kirch;;;;;;;
18505;10029224;Mühle;;;;;;;
18506;10029225;Neue Eschenbacher;;;;;;;
18507;10029226;Sand;;;;;;;
18508;10029227;Dartschapetta;;;;;;;
18509;10029229;Selasch;;;;;;;
18510;10029238;Obermutten;;;;;;;
18511;10029243;Arniev;;;;;;;
18512;10029245;Prada;;;;;;;
18513;10029246;Schena;;;;;;;
18514;10029247;Acletta;;;;;;;
18515;10029248;Canols;;;;;;;
18516;10029249;Casoja;;;;;;;
18517;10029250;Cuminols sot;;;;;;;
18518;10029251;Fastatsch;;;;;;;
18519;10029252;Sadatsch;;;;;;;
18520;10029253;Sartons;;;;;;;
18521;10029254;Spoina;;;;;;;
18522;10029255;Tgiern seura;;;;;;;
18523;10029260;Camp;;;;;;;
18524;10029262;lti;;;;;;;
18525;10029274;Vale;;;;;;;
18526;10029300;Affeier;;;;;;;
18527;10029301;Misanenga;;;;;;;
18528;10029302;Inder Platenga;;;;;;;
18529;10029303;Markal;;;;;;;
18530;10029306;Tobel;;;;;;;
18531;10029307;Friggahüs;;;;;;;
18532;10029308;Hanschahüs;;;;;;;
18533;10029309;Tschappina;;;;;;;
18534;10029310;Armsch;;;;;;;
18535;10029311;Valata;;;;;;;
18536;10029314;Bildwiese;;;;;;;
18537;10029315;Lochacker;;;;;;;
18538;10029316;Rotflue;;;;;;;
18539;10029319;Bergholz;;;;;;;
18540;10029320;Brülisauer;;;;;;;
18541;10029321;Haar;;;;;;;
18542;10029322;Chäsmoos;;;;;;;
18543;10029323;Heinrichenli;;;;;;;
18544;10029324;Radhof;;;;;;;
18545;10029325;Schmuggler;;;;;;;
18546;10029326;Stygelen;;;;;;;
18547;10029327;Winzler;;;;;;;
18548;10029330;Allmi;;;;;;;
18549;10029331;Rütti;;;;;;;
18550;10029332;Sunnige;;;;;;;
18551;10029338;Bogen;;;;;;;
18552;10029339;Brunnen;;;;;;;
18553;10029340;Feld;;;;;;;
18554;10029341;Fischer;;;;;;;
18555;10029342;Hagenbuch;;;;;;;
18556;10029343;Himmelrich;;;;;;;
18557;10029344;Schul;;;;;;;
18558;10029345;Seeacker;;;;;;;
18559;10029346;Säntis;;;;;;;
18560;10029347;Theo Glinz;;;;;;;
18561;10029348;Liebegger;;;;;;;
18562;10029349;Mulden;;;;;;;
18563;10029350;Mühlberg;;;;;;;
18564;10029351;Neugut;;;;;;;
18565;10029352;Oberholz;;;;;;;
18566;10029353;Park;;;;;;;
18567;10029354;Pestalozzi;;;;;;;
18568;10029356;Rosengarten;;;;;;;
18569;10029357;Rothpletz;;;;;;;
18570;10029358;Saxer;;;;;;;
18571;10029359;Schachen;;;;;;;
18572;10029360;Schanz;;;;;;;
18573;10029361;Schloss;;;;;;;
18574;10029363;Schänis;;;;;;;
18575;10029364;Signal;;;;;;;
18576;10029365;Sonnmatt;;;;;;;
18577;10029366;Stadthöfli;;;;;;;
18578;10029367;Striten;;;;;;;
18579;10029368;Süd;;;;;;;
18580;10029369;Telli;;;;;;;
18581;10029370;Torfeld;;;;;;;
18582;10029371;Ulmen;;;;;;;
18583;10029372;Vorstadt;;;;;;;
18584;10029373;Walther Merz;;;;;;;
18585;10029374;Weihermatt;;;;;;;
18586;10029375;Weinberg;;;;;;;
18587;10029376;Welti;;;;;;;
18588;10029377;West;;;;;;;
18589;10029378;Zelgli;;;;;;;
18590;10029379;Zentenar;;;;;;;
18591;10029380;Zurlinden;;;;;;;
18592;10029381;Dorf;;;;;;;
18593;10029382;Eich;;;;;;;
18594;10029383;Gheld;;;;;;;
18595;10029384;Gislifluh;;;;;;;
18596;10029385;Dorf;;;;;;;
18597;10029386;Hohlenkeller;;;;;;;
18598;10029387;Hölzli;;;;;;;
18599;10029388;Juraweid;;;;;;;
18600;10029389;Loch;;;;;;;
18601;10029390;Matten;;;;;;;
18602;10029391;Reb;;;;;;;
18603;10029393;Zwannen;;;;;;;
18604;10029394;Bach;;;;;;;
18605;10029396;Baumgarten;;;;;;;
18606;10029397;Blumen;;;;;;;
18607;10029398;Brestenegg;;;;;;;
18608;10029399;Buchen;;;;;;;
18609;10029400;Flieder;;;;;;;
18610;10029401;Fluh;;;;;;;
18611;10029402;Gisliflue;;;;;;;
18612;10029403;acher;;;;;;;
18613;10029404;Heu;;;;;;;
18614;10029405;Holzacher;;;;;;;
18615;10029431;Casura;;;;;;;
18616;10029432;Crest;;;;;;;
18617;10029447;Pumera;;;;;;;
18618;10029448;Giessli;;;;;;;
18619;10029449;Glenner;;;;;;;
18620;10029450;Kloster;;;;;;;
18621;10029451;Oberländer;;;;;;;
18622;10029452;Paradiesgärtli;;;;;;;
18623;10029453;Post;;;;;;;
18624;10029454;Rosmarin;;;;;;;
18625;10029455;Schul;;;;;;;
18626;10029456;Veglia;;;;;;;
18627;10029457;Städtli;;;;;;;
18628;10029459;Crappa Grossa;;;;;;;
18629;10029460;Gravas;;;;;;;
18630;10029461;Porclas;;;;;;;
18631;10029462;S  Clau Sura;;;;;;;
18632;10029464;Sorts;;;;;;;
18633;10029465;Ruschein;;;;;;;
18634;10029466;Acla;;;;;;;
18635;10029467;Cons;;;;;;;
18636;10029468;Cons Casti;;;;;;;
18637;10029469;Crest;;;;;;;
18638;10029471;Regensdorfer;;;;;;;
18639;10029472;Wolfbachtobel;;;;;;;
18640;10029473;Kirchen;;;;;;;
18641;10029474;Strahlholz;;;;;;;
18642;10029475;Unter;;;;;;;
18643;10029476;Brestenburg;;;;;;;
18644;10029478;Ebni;;;;;;;
18645;10029479;Forren;;;;;;;
18646;10029480;Höhen;;;;;;;
18647;10029481;Jäger;;;;;;;
18648;10029482;Kirch;;;;;;;
18649;10029483;Linden;;;;;;;
18650;10029484;Marder;;;;;;;
18651;10029485;Mittel;;;;;;;
18652;10029486;Pass;;;;;;;
18653;10029487;Pflanzschul;;;;;;;
18654;10029488;Sonnenhalb;;;;;;;
18655;10029489;Quer;;;;;;;
18656;10029490;Reservoir;;;;;;;
18657;10029492;Unter;;;;;;;
18658;10029493;Reutenen;;;;;;;
18659;10029494;Weissbad;;;;;;;
18660;10029495;Wolfsböhl;;;;;;;
18661;10029499;Brüggli;;;;;;;
18662;10029500;Eichelhag;;;;;;;
18663;10029501;Römer;;;;;;;
18664;10029509;Buortga;;;;;;;
18665;10029511;Curtgin Grond;;;;;;;
18666;10029514;Brün;;;;;;;
18667;10029524;Isla;;;;;;;
18668;10029526;Cresta;;;;;;;
18669;10029528;Obergass;;;;;;;
18670;10029531;Arezen;;;;;;;
18671;10029556;Winkel;;;;;;;
18672;10029557;Schloss;;;;;;;
18673;10029558;Sonne;;;;;;;
18674;10029561;Winkel;;;;;;;
18675;10029562;Aesch;;;;;;;
18676;10029563;Alleried;;;;;;;
18677;10029564;Brüel;;;;;;;
18678;10029565;Friedhof;;;;;;;
18679;10029566;Gass;;;;;;;
18680;10029567;Guggimoos;;;;;;;
18681;10029568;Hohl;;;;;;;
18682;10029569;Land;;;;;;;
18683;10029570;Lindetal;;;;;;;
18684;10029571;Lätte;;;;;;;
18685;10029572;Murzlen;;;;;;;
18686;10029574;Reinhardswis;;;;;;;
18687;10029575;Schlad;;;;;;;
18688;10029576;Schul;;;;;;;
18689;10029577;Sonnhalde;;;;;;;
18690;10029579;Widen;;;;;;;
18691;10029580;Wysshus;;;;;;;
18692;10029581;Zelgli;;;;;;;
18693;10029582;Post;;;;;;;
18694;10029585;Gotzäcker;;;;;;;
18695;10029586;Bühl;;;;;;;
18696;10029587;Leiacher;;;;;;;
18697;10029588;Krug;;;;;;;
18698;10029589;Letten;;;;;;;
18699;10029598;Aegerta;;;;;;;
18700;10029599;Fatschnaus;;;;;;;
18701;10029601;Oberli;;;;;;;
18702;10029602;Plagaur;;;;;;;
18703;10029603;Cadruvi;;;;;;;
18704;10029605;Fersal;;;;;;;
18705;10029608;Nal;;;;;;;
18706;10029609;Piadras;;;;;;;
18707;10029612;Starpuns;;;;;;;
18708;10029613;Vegna;;;;;;;
18709;10029615;Aua;;;;;;;
18710;10029620;Schischiu;;;;;;;
18711;10029621;Tuf;;;;;;;
18712;10029622;Kuss;;;;;;;
18713;10029623;Leuchen;;;;;;;
18714;10029624;Wilen;;;;;;;
18715;10029625;Altenstein;;;;;;;
18716;10029627;Bühel;;;;;;;
18717;10029628;Dorf;;;;;;;
18718;10029629;Gaiswies;;;;;;;
18719;10029630;Guggen;;;;;;;
18720;10029631;Heitersberg;;;;;;;
18721;10029632;Hinterbühle;;;;;;;
18722;10029633;Hinteregg;;;;;;;
18723;10029634;Holz;;;;;;;
18724;10029635;Kellen;;;;;;;
18725;10029636;Klaren;;;;;;;
18726;10029637;Klus;;;;;;;
18727;10029638;Kronen;;;;;;;
18728;10029639;Lüchli;;;;;;;
18729;10029640;Mühltobel;;;;;;;
18730;10029641;Oberlindenberg;;;;;;;
18731;10029642;Gäbris;;;;;;;
18732;10029643;Hafen;;;;;;;
18733;10029644;Heim;;;;;;;
18734;10029645;Hinter;;;;;;;
18735;10029646;Hochkreuz;;;;;;;
18736;10029647;Höhen;;;;;;;
18737;10029648;Arbonerfeld;;;;;;;
18738;10029649;Leh;;;;;;;
18739;10029650;Kirch;;;;;;;
18740;10029651;Klara;;;;;;;
18741;10029652;Lavendel;;;;;;;
18742;10029653;Mayr;;;;;;;
18743;10029654;Nelken;;;;;;;
18744;10029655;Neu;;;;;;;
18745;10029656;Oliven;;;;;;;
18746;10029657;n;;;;;;;
18747;10029658;Reben;;;;;;;
18748;10029659;Reh;;;;;;;
18749;10029660;Rosen;;;;;;;
18750;10029661;Scheiben;;;;;;;
18751;10029706;Kohlacher;;;;;;;
18752;10029707;Linden;;;;;;;
18753;10029708;Lärchen;;;;;;;
18754;10029709;Mythen;;;;;;;
18755;10029710;Müli;;;;;;;
18756;10029711;Neumatt;;;;;;;
18757;10029712;Oberdorf;;;;;;;
18758;10029713;Obstgarten;;;;;;;
18759;10029714;Pilatus;;;;;;;
18760;10029716;Rankacher;;;;;;;
18761;10029717;Rohrer;;;;;;;
18762;10029718;Rosengarten;;;;;;;
18763;10029719;Schul;;;;;;;
18764;10029720;Spittelacher;;;;;;;
18765;10029721;Steinachermatt;;;;;;;
18766;10029722;Säntis;;;;;;;
18767;10029723;Titlis;;;;;;;
18768;10029724;Tödi;;;;;;;
18769;10029725;Verena West;;;;;;;
18770;10029726;Wasserflue;;;;;;;
18771;10029727;Weberei;;;;;;;
18772;10029728;Wynenfeld;;;;;;;
18773;10029729;Chrinnen;;;;;;;
18774;10029730;Garten;;;;;;;
18775;10029731;Kirch;;;;;;;
18776;10029734;Grünhof;;;;;;;
18777;10029735;Hauswiese;;;;;;;
18778;10029736;Huob;;;;;;;
18779;10029738;Höchi;;;;;;;
18780;10029739;Hütten;;;;;;;
18781;10029740;Janahof;;;;;;;
18782;10029742;Kronen;;;;;;;
18783;10029744;Langweid;;;;;;;
18784;10029745;Lohren;;;;;;;
18785;10029747;Obermühle;;;;;;;
18786;10029748;Pfrundweid;;;;;;;
18787;10029749;Rauti;;;;;;;
18788;10029750;Riedner;;;;;;;
18789;10029751;Riet;;;;;;;
18790;10029754;Schul;;;;;;;
18791;10029755;Schönau;;;;;;;
18792;10029756;Sonnenberg;;;;;;;
18793;10029759;Unterhof;;;;;;;
18794;10029760;Uznacher;;;;;;;
18795;10029763;Wilen;;;;;;;
18796;10029766;Bachen;;;;;;;
18797;10029767;Birch;;;;;;;
18798;10029771;Frigaden;;;;;;;
18799;10029772;Bachen;;;;;;;
18800;10029773;Salen;;;;;;;
18801;10029776;Birlig;;;;;;;
18802;10029777;Bärenwis;;;;;;;
18803;10029778;Escher;;;;;;;
18804;10029779;Forrenwis;;;;;;;
18805;10029780;Gallus;;;;;;;
18806;10029783;Grossstein;;;;;;;
18807;10029784;Hartmannsgüetli;;;;;;;
18808;10029789;Oberbirg;;;;;;;
18809;10029790;Oberdorf;;;;;;;
18810;10029793;Bahnhof;;;;;;;
18811;10029795;Leimen;;;;;;;
18812;10029798;Eich;;;;;;;
18813;10029799;Rüedifahr;;;;;;;
18814;10029800;Schützen;;;;;;;
18815;10029801;Strick;;;;;;;
18816;10029802;Südliche Winzler;;;;;;;
18817;10029803;Tugstein;;;;;;;
18818;10029804;Chol;;;;;;;
18819;10029806;Rebagger;;;;;;;
18820;10029810;Wisflegge;;;;;;;
18821;10029811;Blumen;;;;;;;
18822;10029812;Buchser;;;;;;;
18823;10029814;Garten;;;;;;;
18824;10029815;Garten;;;;;;;
18825;10029816;Hecht;;;;;;;
18826;10029817;Linden;;;;;;;
18827;10029818;Nord;;;;;;;
18828;10029819;Rhein;;;;;;;
18829;10029821;Schara;;;;;;;
18830;10029822;Seeli;;;;;;;
18831;10029823;Sonnen;;;;;;;
18832;10029824;Säntis;;;;;;;
18833;10029825;Tann;;;;;;;
18834;10029826;Waro;;;;;;;
18835;10029829;Flur;;;;;;;
18836;10029830;Hostetgass;;;;;;;
18837;10029831;Alvier;;;;;;;
18838;10029832;Amplasur;;;;;;;
18839;10029834;Bad;;;;;;;
18840;10029835;Bahn Süd;;;;;;;
18841;10029836;Bergerneuguet;;;;;;;
18842;10029837;Birken;;;;;;;
18843;10029838;Briggla;;;;;;;
18844;10029839;Büeli;;;;;;;
18845;10029840;Chessi;;;;;;;
18846;10029841;Chirchenriet;;;;;;;
18847;10029844;Felsengass;;;;;;;
18848;10029845;Fuchser;;;;;;;
18849;10029846;Gauschla;;;;;;;
18850;10029847;Giuf;;;;;;;
18851;10029848;Glasür;;;;;;;
18852;10029849;Gonzen;;;;;;;
18853;10029850;Grib;;;;;;;
18854;10029851;Grüel;;;;;;;
18855;10029852;Grüel;;;;;;;
18856;10029853;Gärtli;;;;;;;
18857;10029854;Gärtli;;;;;;;
18858;10029855;Hostet;;;;;;;
18859;10029857;Grib;;;;;;;
18860;10029858;Islabell;;;;;;;
18861;10029860;Plana;;;;;;;
18862;10029861;Ransstein;;;;;;;
18863;10029863;Ruestein;;;;;;;
18864;10029864;Sardona;;;;;;;
18865;10029865;Küttiger;;;;;;;
18866;10029866;Maienholz;;;;;;;
18867;10029867;Meisen;;;;;;;
18868;10029868;Nell;;;;;;;
18869;10029869;Neuberg;;;;;;;
18870;10029870;Ochsen;;;;;;;
18871;10029871;Saalhof;;;;;;;
18872;10029872;Sali;;;;;;;
18873;10029873;Selbach;;;;;;;
18874;10029874;Veilchen;;;;;;;
18875;10029875;Weid;;;;;;;
18876;10029876;Wygärtli;;;;;;;
18877;10029877;Bad;;;;;;;
18878;10029878;Baumgarten;;;;;;;
18879;10029879;Belchen;;;;;;;
18880;10029880;Bienstel;;;;;;;
18881;10029881;Bläien;;;;;;;
18882;10029882;Bläien;;;;;;;
18883;10029883;Buchen;;;;;;;
18884;10029884;Bäcker;;;;;;;
18885;10029885;Doossen;;;;;;;
18886;10029886;Eifeld;;;;;;;
18887;10029887;Feld;;;;;;;
18888;10029888;Fichten;;;;;;;
18889;10029889;Gänstelfeld;;;;;;;
18890;10029890;Garten;;;;;;;
18891;10029891;Hintere;;;;;;;
18892;10029892;Hofmatt;;;;;;;
18893;10029893;Holten;;;;;;;
18894;10029894;Holten;;;;;;;
18895;10029895;Jura;;;;;;;
18896;10029896;Kirchenbündten;;;;;;;
18897;10029897;Korn;;;;;;;
18898;10029898;Kröttli;;;;;;;
18899;10029899;Küfer;;;;;;;
18900;10029908;Lischgaz;;;;;;;
18901;10029919;Tuisieva;;;;;;;
18902;10029957;Eichen;;;;;;;
18903;10029959;Flora;;;;;;;
18904;10029960;Gatter;;;;;;;
18905;10029961;Gatter;;;;;;;
18906;10029962;Grünau;;;;;;;
18907;10029964;Grüntal;;;;;;;
18908;10029966;Linden;;;;;;;
18909;10029970;Schlosshalden;;;;;;;
18910;10029972;Steig;;;;;;;
18911;10029975;Widenbach;;;;;;;
18912;10029979;Brühl;;;;;;;
18913;10029981;Gut;;;;;;;
18914;10029982;Rosen;;;;;;;
18915;10029983;Kirch;;;;;;;
18916;10029984;Lerchen;;;;;;;
18917;10029985;Melser;;;;;;;
18918;10029986;Plättli;;;;;;;
18919;10029987;Quodera;;;;;;;
18920;10029988;Rietbrüel;;;;;;;
18921;10029989;Rosen;;;;;;;
18922;10029990;Rosen;;;;;;;
18923;10029991;Sarganser;;;;;;;
18924;10029992;Schigg;;;;;;;
18925;10029993;Stampfstuden;;;;;;;
18926;10029994;Straub;;;;;;;
18927;10029995;Tobel;;;;;;;
18928;10029996;Alp;;;;;;;
18929;10029997;Bachrus;;;;;;;
18930;10029998;Bartli;;;;;;;
18931;10030011;Aarmatt;;;;;;;
18932;10030012;Apfelhausen;;;;;;;
18933;10030013;Asyl;;;;;;;
18934;10030014;Bach;;;;;;;
18935;10030015;Balänen;;;;;;;
18936;10030016;Binzenhof;;;;;;;
18937;10030017;Betulla;;;;;;;
18938;10030018;Brügglifeld;;;;;;;
18939;10030019;Buchser;;;;;;;
18940;10030020;Burgmatt;;;;;;;
18941;10030021;Entfelder;;;;;;;
18942;10030022;Erlen;;;;;;;
18943;10030023;Feer;;;;;;;
18944;10030024;Flora;;;;;;;
18945;10030025;Frey Herose;;;;;;;
18946;10030026;Golattenmatt;;;;;;;
18947;10030027;Gotthelf;;;;;;;
18948;10030029;Guyer;;;;;;;
18949;10030030;Güter;;;;;;;
18950;10030031;Hallwyl;;;;;;;
18951;10030032;Grünau;;;;;;;
18952;10030036;Häftlibach;;;;;;;
18953;10030037;Kastanien;;;;;;;
18954;10030038;Lehnerkirch;;;;;;;
18955;10030039;Löhr;;;;;;;
18956;10030041;Geissacher;;;;;;;
18957;10030042;Grossfeld;;;;;;;
18958;10030043;Hinterdorf;;;;;;;
18959;10030044;Kirch;;;;;;;
18960;10030046;Oberdorf;;;;;;;
18961;10030048;Schulhaus;;;;;;;
18962;10030049;Stützli;;;;;;;
18963;10030051;Amdener;;;;;;;
18964;10030052;Betliser;;;;;;;
18965;10030054;Fli;;;;;;;
18966;10030055;Müli;;;;;;;
18967;10030058;Ahorn;;;;;;;
18968;10030059;Akelei;;;;;;;
18969;10030060;Allmeind;;;;;;;
18970;10030061;Anemonen;;;;;;;
18971;10030063;Birken;;;;;;;
18972;10030064;Brugg;;;;;;;
18973;10030067;Durschlegi;;;;;;;
18974;10030070;Föhren;;;;;;;
18975;10030079;Kirch;;;;;;;
18976;10030081;Lindenegg;;;;;;;
18977;10030082;Mattstock;;;;;;;
18978;10030083;Menn;;;;;;;
18979;10030087;Riet;;;;;;;
18980;10030090;Roma;;;;;;;
18981;10030091;Ruestel;;;;;;;
18982;10030099;Chapeli;;;;;;;
18983;10030104;Hinter;;;;;;;
18984;10030112;Balm;;;;;;;
18985;10030148;Lochmühle;;;;;;;
18986;10030150;Mohrenäckerli;;;;;;;
18987;10030151;Moos;;;;;;;
18988;10030152;Muster;;;;;;;
18989;10030154;Schwendi;;;;;;;
18990;10030155;Oberfeld;;;;;;;
18991;10030156;Riegelhaus;;;;;;;
18992;10030157;Rosengarten;;;;;;;
18993;10030158;Rothhus;;;;;;;
18994;10030160;Scheibenhalde;;;;;;;
18995;10030161;Schleife;;;;;;;
18996;10030162;Schlössli;;;;;;;
18997;10030163;Schönenbüel;;;;;;;
18998;10030164;Schönenbüel;;;;;;;
18999;10030165;Spiessenrüti;;;;;;;
19000;10030167;Stofel;;;;;;;
19001;10030168;Stofel;;;;;;;
19002;10030169;Tobel;;;;;;;
19003;10030170;Unterbach;;;;;;;
19004;10030171;Schwendi;;;;;;;
19005;10030172;Hörli;;;;;;;
19006;10030173;Schlatt;;;;;;;
19007;10030174;Unter;;;;;;;
19008;10030175;Vorderhaus;;;;;;;
19009;10030176;Zelg;;;;;;;
19010;10030177;Zeughaus;;;;;;;
19011;10030178;Battenhus;;;;;;;
19012;10030181;Kühnishaus;;;;;;;
19013;10030182;Lütiswies;;;;;;;
19014;10030183;Sommerhütten;;;;;;;
19015;10030184;Stoss;;;;;;;
19016;10030185;Leerber;;;;;;;
19017;10030186;Mitteldorf;;;;;;;
19018;10030187;Muracher;;;;;;;
19019;10030188;Nord;;;;;;;
19020;10030189;Bad;;;;;;;
19021;10030190;Refental;;;;;;;
19022;10030191;Quell;;;;;;;
19023;10030192;Rank;;;;;;;
19024;10030193;Rosen;;;;;;;
19025;10030194;Sagi;;;;;;;
19026;10030195;Schachen;;;;;;;
19027;10030196;Schaltenmatt;;;;;;;
19028;10030197;Schmied;;;;;;;
19029;10030198;Schul;;;;;;;
19030;10030199;Schützen;;;;;;;
19031;10030200;Sommer;;;;;;;
19032;10030201;Strick;;;;;;;
19033;10030202;Suhrer;;;;;;;
19034;10030203;Suhrzelg;;;;;;;
19035;10030204;Taudel;;;;;;;
19036;10030205;Unterfeld;;;;;;;
19037;10030206;Vogelhütte;;;;;;;
19038;10030207;Vogts;;;;;;;
19039;10030208;Wasserflue;;;;;;;
19040;10030210;Weier;;;;;;;
19041;10030211;Winkel;;;;;;;
19042;10030212;Wyden;;;;;;;
19043;10030213;Chriesi;;;;;;;
19044;10030214;Feldacker;;;;;;;
19045;10030215;Feld;;;;;;;
19046;10030216;Hard;;;;;;;
19047;10030217;Wechsel;;;;;;;
19048;10030218;Lenz;;;;;;;
19049;10030219;Linden;;;;;;;
19050;10030220;Maiacker;;;;;;;
19051;10030221;Obere;;;;;;;
19052;10030222;Rebhalde;;;;;;;
19053;10030223;Tal;;;;;;;
19054;10030224;Untere;;;;;;;
19055;10030225;Zelgli;;;;;;;
19056;10030226;Zofold;;;;;;;
19057;10030227;Alpenblick;;;;;;;
19058;10030228;Stock;;;;;;;
19059;10030229;Föhren;;;;;;;
19060;10030230;Giessen;;;;;;;
19061;10030231;Halden;;;;;;;
19062;10030232;Hinter;;;;;;;
19063;10030233;Bifang;;;;;;;
19064;10030234;Mühle;;;;;;;
19065;10030235;Pfründmatt;;;;;;;
19066;10030237;Schlössli;;;;;;;
19067;10030238;Spittel;;;;;;;
19068;10030239;Trottenmatt;;;;;;;
19069;10030240;Büntenmättli;;;;;;;
19070;10030241;Feld;;;;;;;
19071;10030242;Haupt;;;;;;;
19072;10030243;Neueberg;;;;;;;
19073;10030244;Oberdorf;;;;;;;
19074;10030245;Unterdorf;;;;;;;
19075;10030246;Birrfeld;;;;;;;
19076;10030247;Garten;;;;;;;
19077;10030249;Moosmüli;;;;;;;
