;STR_ESID;STN_LABEL_FINAL;wikiQLabel;wikiQ;sex;birth;death;placebirth;placedeath;image
301;10008741;Mesanges;;;;;;;;
302;10008742;Sources;;;;;;;;
303;10008743;Tilleuls;;;;;;;;
304;10008744;Levant;;;;;;;;
305;10008745;Champ;;;;;;;;
306;10008748;Fin;;;;;;;;
307;10008749;Evalins;;;;;;;;
308;10008750;Pre Boivin;;;;;;;;
309;10008752;Bel Air;;;;;;;;
310;10008753;Centrale;;;;;;;;
311;10008797;Clos Verger;;;;;;;;
312;10008822;Ferreule;;;;;;;;
313;10008823;Fin;;;;;;;;
314;10008824;Evolenats;;;;;;;;
315;10008825;Principale;;;;;;;;
316;10008831;Champs Clary;;;;;;;;
317;10008832;Sonrougeux;;;;;;;;
318;10009290;Alouette;;;;;;;;
319;10009291;Carriere;;;;;;;;
320;10009292;Cure;;;;;;;;
321;10009293;Malathe;;;;;;;;
322;10009294;Serre;;;;;;;;
323;10009295;Suze;;;;;;;;
324;10009435;Sources;;;;;;;;
325;10009436;Paturage;;;;;;;;
326;10009830;Bel Air;;;;;;;;
327;10009833;Savaronne;;;;;;;;
328;10009834;Scierie;;;;;;;;
329;10009835;Pinsons;;;;;;;;
330;10009837;Froideval;;;;;;;;
331;10009838;Valle;http://www.wikidata.org/entity/Q16302741;Valle;masculin;1954-02-15T00:00:00Z;;http://www.wikidata.org/entity/Q570936;;
332;10009840;Montoz;;;;;;;;
333;10009841;Centrale;;;;;;;;
334;10009842;Neuve;;;;;;;;
335;10009843;Mevilier;;;;;;;;
336;10009844;Envers;;;;;;;;
337;10009845;Biches;;;;;;;;
338;10009846;Fleurs;;;;;;;;
339;10009847;Sources;;;;;;;;
340;10009848;Lac Vert;;;;;;;;
341;10009849;Moulin;;;;;;;;
342;10009850;Brues Dedos;;;;;;;;
343;10009851;Industrie;;;;;;;;
344;10009852;Rue;;;;;;;;
345;10009853;Rouges Terres;;;;;;;;
346;10009907;Chantemerle;;;;;;;;
347;10009908;Fin Lepine;;;;;;;;
348;10009909;Pre Jean Meunier;;;;;;;;
349;10009910;Neuve;;;;;;;;
350;10009911;Chaux;;;;;;;;
351;10009912;Cret;;;;;;;;
352;10009913;Moron;;;;;;;;
353;10009914;Soleure;;;;;;;;
354;10009915;Ouest;;;;;;;;
355;10009916;Paix;;;;;;;;
356;10009917;Chardonnerets;;;;;;;;
357;10009918;Chenes;;;;;;;;
358;10009919;Gorges;;;;;;;;
359;10009920;Jardins;;;;;;;;
360;10009921;Pres;;;;;;;;
361;10009922;Moulin;;;;;;;;
362;10009923;Nord;;;;;;;;
363;10009924;Viaduc;;;;;;;;
364;10009925;Martinets;;;;;;;;
365;10009934;Champ Quin;;;;;;;;
366;10009935;Clos Arbres;;;;;;;;
367;10009937;Monte;;;;;;;;
368;10009942;Rive Cote;;;;;;;;
369;10009944;Bouleaux;;;;;;;;
370;10009989;Cerniere;;;;;;;;
371;10009990;Ciblerie;;;;;;;;
372;10009991;Fiole;;;;;;;;
373;10009992;Tour;;;;;;;;
374;10009993;Ecommunes;;;;;;;;
375;10009994;Jardinets;;;;;;;;
376;10009995;Pres Joyeux;;;;;;;;
377;10009996;Repos;;;;;;;;
378;10009997;Rue;;;;;;;;
379;10009999;Augelats;;;;;;;;
380;10010001;Equerre;;;;;;;;
381;10010003;Champs Saliers;;;;;;;;
382;10010004;Foyer;;;;;;;;
383;10010005;Envers;;;;;;;;
384;10010006;Gare;;;;;;;;
385;10010008;Colleges;;;;;;;;
386;10010009;Fleurs;;;;;;;;
387;10010010;Pres;;;;;;;;
388;10010011;Tilleuls;;;;;;;;
389;10010012;Fuet;;;;;;;;
390;10010013;General Voirol;;;;;;;;
391;10010014;Mont;;;;;;;;
392;10010015;Pasteur Frene;;;;;;;;
393;10010016;Pont;;;;;;;;
394;10010017;Soleil;;;;;;;;
395;10010086;Rosex;;;;;;;;
396;10010089;Salle;;;;;;;;
397;10010093;Carry;;;;;;;;
398;10010163;Pontonney;;;;;;;;
399;10010165;Brenles;;;;;;;;
400;10010166;Clos Memin;;;;;;;;
401;10010167;Dreize;;;;;;;;
402;10010691;Fontannaz Seule;;;;;;;;
403;10010705;Croix;;;;;;;;
404;10010713;Midi;;;;;;;;
405;10010718;Luex;;;;;;;;
406;10010719;Pontet;;;;;;;;
407;10010726;Grange Volet;;;;;;;;
408;10010727;Pres Avaux;;;;;;;;
409;10010877;Biolex;;;;;;;;
410;10010883;Sauge;;;;;;;;
411;10010885;Ferrage;;;;;;;;
412;10010886;Clos;;;;;;;;
413;10012250;Derriere Roche;;;;;;;;
414;10012251;Motelon;;;;;;;;
415;10012252;Plan;;;;;;;;
416;10012253;Pra;;;;;;;;
417;10012254;Vanels;;;;;;;;
418;10012255;Vers Jacques;;;;;;;;
419;10012257;Village;;;;;;;;
420;10012263;Montasson;;;;;;;;
421;10012265;Longchamp;;;;;;;;
422;10012275;Pra Raboud;;;;;;;;
423;10012277;Afflon;;;;;;;;
424;10012281;Perrey;;;;;;;;
425;10012288;Champs Dame;;;;;;;;
426;10012289;Communance;;;;;;;;
427;10012290;Ravoye;;;;;;;;
428;10012291;Reposiere;;;;;;;;
429;10012292;Source;;;;;;;;
430;10012293;Cret;;;;;;;;
431;10012294;Verger;;;;;;;;
432;10012295;Brues;;;;;;;;
433;10012296;Neuves;;;;;;;;
434;10012297;Orvin;;;;;;;;
435;10012299;Cret;;;;;;;;
436;10012300;Bel Air;;;;;;;;
437;10012301;Blanchet;;;;;;;;
438;10012302;Poudeille;;;;;;;;
439;10012303;Joux;;;;;;;;
440;10012304;Vervas;;;;;;;;
441;10012305;Cote;;;;;;;;
442;10012306;Raisse;;;;;;;;
443;10012307;Aubepines;;;;;;;;
444;10012308;Celliers;;;;;;;;
445;10012309;Oeuchettes;;;;;;;;
446;10012583;Plantes;;;;;;;;
447;10012584;Pres Guetins;;;;;;;;
448;10012585;Vignolans;;;;;;;;
449;10012586;Pre Bayard;;;;;;;;
450;10012587;Signolet;;;;;;;;
451;10012588;Stade;;;;;;;;
452;10012589;Rue;;;;;;;;
453;10012591;Maurice Moeckli;;;;;;;;
454;10012592;Vignoble;;;;;;;;
455;10012593;Montagu;;;;;;;;
456;10012594;Fosses;;;;;;;;
457;10012595;College;;;;;;;;
458;10012596;Port;;;;;;;;
459;10012597;Tempe;;;;;;;;
460;10012598;Bois Chatel;;;;;;;;
461;10012599;Pierre Grise;;;;;;;;
462;10012601;Diesse;;;;;;;;
463;10012602;Lignieres;;;;;;;;
464;10012603;Chateau;;;;;;;;
465;10012605;Champ Favre;;;;;;;;
466;10012606;Signal;;;;;;;;
467;10012607;Stand;;;;;;;;
468;10012608;Chaine;;;;;;;;
469;10012609;Prafloric;;;;;;;;
470;10012610;Creux;;;;;;;;
471;10012611;Rafour;;;;;;;;
472;10012612;Morels;;;;;;;;
473;10012613;Souhait;;;;;;;;
474;10012614;Vue Alpes;;;;;;;;
475;10012728;Pre Commune;;;;;;;;
476;10012729;Avry;;;;;;;;
477;10012745;Lanciau;;;;;;;;
478;10012749;Planchamps;;;;;;;;
479;10012750;Terdevy;;;;;;;;
480;10013413;Chaux;;;;;;;;
481;10013415;Rez Ferranna;;;;;;;;
482;10013419;Marronniers;;;;;;;;
483;10013421;Egalite;;;;;;;;
484;10013423;Trautheim;;;;;;;;
485;10013425;Moleson;;;;;;;;
486;10013428;Condemine;;;;;;;;
487;10013431;Fin;;;;;;;;
488;10013433;Sommentier;;;;;;;;
489;10013434;Bulle;http://www.wikidata.org/entity/Q11854734;Bulle;masculin;;;http://www.wikidata.org/entity/Q4676785;;
490;10013438;Clamogne;;;;;;;;
491;10013441;Fin;;;;;;;;
492;10013443;Chatelard;;;;;;;;
493;10013445;Rafour;;;;;;;;
494;10013450;Deleje;;;;;;;;
495;10013718;Chaumiaux;;;;;;;;
496;10013720;Gibloux;;;;;;;;
497;10013721;Chenau;;;;;;;;
498;10013722;Joretta;;;;;;;;
499;10013723;Gerigno;;;;;;;;
500;10013724;Gottes;;;;;;;;
501;10013725;Pra Devant;;;;;;;;
502;10013875;Grottes;;;;;;;;
503;10014202;Paquier;;;;;;;;
504;10014206;Comba Avau;;;;;;;;
505;10014212;Vers Moret;;;;;;;;
506;10014213;Clos Derrey;;;;;;;;
507;10014214;Chaussia;;;;;;;;
508;10014465;Oron;;;;;;;;
509;10014753;Champ Illens;;;;;;;;
510;10014757;Eglise;;;;;;;;
511;10014761;Roche;;;;;;;;
512;10014762;Prin;;;;;;;;
513;10014765;Clos;;;;;;;;
514;10014767;Perreire;;;;;;;;
515;10015447;Grands Vergers;;;;;;;;
516;10015448;Vie Chevenez;;;;;;;;
517;10015450;Millieres;;;;;;;;
518;10015591;Amont;;;;;;;;
519;10015995;Sasselet;;;;;;;;
520;10016014;Bergerie;;;;;;;;
521;10016044;Paradis;;;;;;;;
522;10016200;Roche;;;;;;;;
523;10016202;Beauregard;;;;;;;;
524;10016235;Port;;;;;;;;
525;10016236;Tivoli;;;;;;;;
526;10016237;Gare;;;;;;;;
527;10016238;Champ Montand;;;;;;;;
528;10016239;Pre Chateau;;;;;;;;
529;10016240;Vesin;;;;;;;;
530;10016241;Cornettes;;;;;;;;
531;10016242;Esserts;;;;;;;;
532;10016243;Bochat;;;;;;;;
533;10016244;Saugy;;;;;;;;
534;10016245;Grange Bois;;;;;;;;
535;10016246;Moulin Glane;;;;;;;;
536;10016247;Estavayer;;;;;;;;
537;10016248;Fetigny;;;;;;;;
538;10016249;Cour;;;;;;;;
539;10016250;Secheron;;;;;;;;
540;10016251;Chateau;;;;;;;;
541;10016252;Bugnon;;;;;;;;
542;10016253;Derriere chez Brun;;;;;;;;
543;10016254;Cheneau;;;;;;;;
544;10016255;Belmont;;;;;;;;
545;10016256;Rhain;;;;;;;;
546;10016257;Gare;;;;;;;;
547;10016258;Paquier;;;;;;;;
548;10016259;Saugy;;;;;;;;
549;10016260;Rochettes;;;;;;;;
550;10016261;Plan Chany;;;;;;;;
551;10016262;Pre Cour;;;;;;;;
552;10016263;Chany;;;;;;;;
553;10016264;Aubin;http://www.wikidata.org/entity/Q22986186;Aubin;masculin;1701-01-01T00:00:00Z;1799-01-01T00:00:00Z;;;
554;10016265;Distillerie;;;;;;;;
555;10016267;Caudrettes;;;;;;;;
556;10016284;Bel Horizon;;;;;;;;
557;10016857;Ardeche;;;;;;;;
558;10016896;Nestle;;;;;;;;
559;10016897;Baly;;;;;;;;
560;10016898;Moleson;;;;;;;;
561;10016899;Prieure;;;;;;;;
562;10016900;Tilleul;;;;;;;;
563;10016901;Gare;;;;;;;;
564;10016902;Jean Crotti;http://www.wikidata.org/entity/Q3171489;Jean Crotti;masculin;1954-09-18T00:00:00Z;;http://www.wikidata.org/entity/Q807;;
565;10016903;Paul Messerli;;;;;;;;
566;10016904;Ogoz;;;;;;;;
567;10016905;Chalamala;http://www.wikidata.org/entity/Q1059401;Chalamala;masculin;1300-01-01T00:00:00Z;1400-01-01T00:00:00Z;;;
568;10016906;Clos Regots;;;;;;;;
569;10016907;Halage;;;;;;;;
570;10016908;Longeraye;;;;;;;;
571;10016909;Vaucens;;;;;;;;
572;10016910;Buchille;;;;;;;;
573;10016911;Monse;;;;;;;;
574;10016912;Cours;;;;;;;;
575;10016913;Chenevieres;;;;;;;;
576;10016914;Combes;;;;;;;;
577;10016915;Mosseires;;;;;;;;
578;10016916;Pilons;;;;;;;;
579;10016917;Comte Michel;;;;;;;;
580;10016918;Coude;;;;;;;;
581;10016919;Repou;;;;;;;;
582;10016920;Rue;;;;;;;;
583;10016921;Rieta;;;;;;;;
584;10016922;Treme;;;;;;;;
585;10016923;Riaz;http://www.wikidata.org/entity/Q7322180;Riaz;masculin;1972-10-26T00:00:00Z;;http://www.wikidata.org/entity/Q2093552;;
586;10016924;Part Dieu;;;;;;;;
587;10016925;Albert Rieter;;;;;;;;
588;10016926;Pierre Scioberet;;;;;;;;
589;10016927;Victor Tissot;http://www.wikidata.org/entity/Q3557604;Victor Tissot;masculin;1844-08-14T00:00:00Z;1917-07-06T00:00:00Z;http://www.wikidata.org/entity/Q36378;http://www.wikidata.org/entity/Q90;
590;10016928;Champ Barby;;;;;;;;
591;10016929;Gruyeres;;;;;;;;
592;10016930;Palud;;;;;;;;
593;10016931;Vevey;;;;;;;;
594;10016956;Gare;;;;;;;;
595;10016957;Chavonnes;;;;;;;;
596;10016958;Granges;;;;;;;;
597;10016959;Comba;;;;;;;;
598;10016960;Gite;;;;;;;;
599;10016962;Dola;;;;;;;;
600;10016963;Pralet;;;;;;;;
601;10016964;Bertigny;;;;;;;;
602;10016965;Chevrey;;;;;;;;
603;10016966;Pre Grenier Avau;;;;;;;;
604;10016967;Müllera;;;;;;;;
605;10016968;Pra;;;;;;;;
606;10016969;Fossard;;;;;;;;
607;10016970;Marais;;;;;;;;
608;10016971;Cierne;;;;;;;;
609;10016972;Entre deux Chemins;;;;;;;;
610;10016973;Vanils;;;;;;;;
611;10016974;Affeytement;;;;;;;;
612;10017098;Bugnonet;;;;;;;;
613;10017099;Villard;;;;;;;;
614;10017239;Champ Jordan;;;;;;;;
615;10017240;Sionge;;;;;;;;
616;10017241;College;;;;;;;;
617;10017242;Hubert Charles;http://www.wikidata.org/entity/Q3141957;Hubert Charles;masculin;1935-02-07T00:00:00Z;2017-01-01T00:00:00Z;;;
618;10017243;Netton Bosson;http://www.wikidata.org/entity/Q85093711;Netton Bosson;masculin;1927-01-11T00:00:00Z;1991-06-23T00:00:00Z;;;
619;10017244;Champy;;;;;;;;
620;10017245;Saletta;;;;;;;;
621;10017246;Gruyere;;;;;;;;
622;10017247;Perrausa;;;;;;;;
623;10017248;Colombettes;;;;;;;;
624;10017249;Clos Lien;;;;;;;;
625;10017250;Aurore;http://www.wikidata.org/entity/Q2871934;Aurore;féminin;1975-05-15T00:00:00Z;;http://www.wikidata.org/entity/Q1476;;
626;10017251;Chatelet;;;;;;;;
627;10017252;Levant;;;;;;;;
628;10017253;Bas Scherwyl;;;;;;;;
629;10017275;Chanton Bas;;;;;;;;
630;10017276;Serres;;;;;;;;
631;10017278;Vers Roulin;;;;;;;;
632;10017279;Fin;;;;;;;;
633;10017310;Champ Haut;;;;;;;;
634;10017361;Jordil;;;;;;;;
635;10017362;Pre Seigneur;;;;;;;;
636;10017495;Amerique;;;;;;;;
637;10017497;Taney;;;;;;;;
638;10017498;Pres;;;;;;;;
639;10017499;Revers;;;;;;;;
640;10017502;Sassilles;;;;;;;;
641;10017505;Foyard;;;;;;;;
642;10017509;Mainbran;;;;;;;;
643;10017511;Planchamp;;;;;;;;
644;10017570;Fribourg;;;;;;;;
645;10017571;Foret;;;;;;;;
646;10017572;Gare;;;;;;;;
647;10017588;Clos Dessus;;;;;;;;
648;10017599;Burtins;;;;;;;;
649;10017601;Carro;;;;;;;;
650;10017602;Tilleuls;;;;;;;;
651;10017603;Lessoc;;;;;;;;
652;10017604;Gare;;;;;;;;
653;10017678;Boconset;;;;;;;;
654;10017798;Vesenand;;;;;;;;
655;10018025;Abbe Bovet;;;;;;;;
656;10018026;Industrie;;;;;;;;
657;10018027;Lecheretta;;;;;;;;
658;10018028;Paix;;;;;;;;
659;10018031;Vudalla;;;;;;;;
660;10018032;Albergeux;;;;;;;;
661;10018033;Alpettes;;;;;;;;
662;10018034;Remparts;;;;;;;;
663;10018035;Caro;http://www.wikidata.org/entity/Q1044128;Caro;féminin;1958-02-24T00:00:00Z;;http://www.wikidata.org/entity/Q3874;;
664;10018036;Moleson;;;;;;;;
665;10018037;Stade;;;;;;;;
666;10018043;Fin;;;;;;;;
667;10018059;Lac;;;;;;;;
668;10018060;Vernex;;;;;;;;
669;10018061;Coppet;;;;;;;;
670;10018063;Gros Plan;;;;;;;;
671;10018065;Chaudalla;;;;;;;;
672;10018066;Cierne;;;;;;;;
673;10018067;Fin;;;;;;;;
674;10018068;Clos;;;;;;;;
675;10018069;Sapex;;;;;;;;
676;10018255;Sarine;;;;;;;;
677;10018256;Tsarere;;;;;;;;
678;10018257;Plaisance;;;;;;;;
679;10018258;Eglise;;;;;;;;
680;10018259;Part Dieu;;;;;;;;
681;10018260;Vanil Blanc;;;;;;;;
682;10018264;Planis;;;;;;;;
683;10018265;Charmont;;;;;;;;
684;10018266;Bovigny;;;;;;;;
685;10018269;Sauge;;;;;;;;
686;10018270;Bugnon;;;;;;;;
687;10018274;Rochetta;;;;;;;;
688;10018275;Fin Derrey;;;;;;;;
689;10018276;Clos Carro;;;;;;;;
690;10018277;Bataille;;;;;;;;
691;10018278;Favaula;;;;;;;;
692;10018279;Folonga;;;;;;;;
693;10018281;Quartier Bellevue;;;;;;;;
694;10018282;Marches;;;;;;;;
695;10018283;Lac;;;;;;;;
696;10018284;Pessot;;;;;;;;
697;10018285;Alexandre Cailler;http://www.wikidata.org/entity/Q2643719;Alexandre Cailler;masculin;1866-02-09T00:00:00Z;1936-12-06T00:00:00Z;http://www.wikidata.org/entity/Q68160;http://www.wikidata.org/entity/Q67519;
698;10018348;Auges;;;;;;;;
699;10018349;Bochenets;;;;;;;;
700;10018350;Chenevieres;;;;;;;;
701;10018351;Ciernes;;;;;;;;
702;10018352;Planches;;;;;;;;
703;10018940;Brelingard;;;;;;;;
704;10018941;Planches;;;;;;;;
705;10018945;Moines;;;;;;;;
706;10018946;Cuard;;;;;;;;
707;10018947;Cret Rinnaud;;;;;;;;
708;10018948;Escaliers Centre;;;;;;;;
709;10018949;Charrotton;;;;;;;;
710;10018951;Moudon;;;;;;;;
711;10018952;Prefecture;;;;;;;;
712;10018953;Echelettes;;;;;;;;
713;10018954;Charrotton;;;;;;;;
714;10018955;Sage;http://www.wikidata.org/entity/Q7399116;Sage;masculin;1963-01-01T00:00:00Z;;;;
715;10018956;Passiau;;;;;;;;
716;10018957;Cergnes;;;;;;;;
717;10018958;Drognens;;;;;;;;
718;10018959;Sports;;;;;;;;
719;10018960;Stand;;;;;;;;
720;10018962;Creuse;;;;;;;;
721;10018963;Ponts;;;;;;;;
722;10018965;Charriere;;;;;;;;
723;10018966;Tourbiere;;;;;;;;
724;10018971;Clos;;;;;;;;
725;10018972;Louille;;;;;;;;
726;10018974;Pre Amont;;;;;;;;
727;10018981;Oron;;;;;;;;
728;10018984;Matthey;;;;;;;;
729;10018987;Tannerie;;;;;;;;
730;10018990;Eleonore Vauthier;;;;;;;;
731;10018991;Scie;;;;;;;;
732;10018992;Stand;;;;;;;;
733;10018993;College;;;;;;;;
734;10018994;Battoir;;;;;;;;
735;10019238;Europe;;;;;;;;
736;10019244;Combettes;;;;;;;;
737;10019253;Champ Pierres;;;;;;;;
738;10019254;Maumoulin;;;;;;;;
739;10019259;Berleire;;;;;;;;
740;10019526;Essert;;;;;;;;
741;10019529;Vernes;;;;;;;;
742;10019533;Champ Derrey;;;;;;;;
743;10019534;Scie;;;;;;;;
744;10019535;Clos;;;;;;;;
745;10019537;Montilier;;;;;;;;
746;10019809;Comballe;;;;;;;;
747;10019810;Peireivuat;;;;;;;;
748;10019850;Mouna;;;;;;;;
749;10019851;Clos;;;;;;;;
750;10019976;Dzintallaz;;;;;;;;
751;10019985;Murailles;;;;;;;;
752;10019988;Erable;;;;;;;;
753;10020085;Champ Vernard;;;;;;;;
754;10020086;Tsillon;;;;;;;;
755;10020087;Grilliere;;;;;;;;
756;10020088;Botset;;;;;;;;
757;10020091;Marais Martin;;;;;;;;
758;10020094;Clos Quartier;;;;;;;;
759;10020097;Fin Plan;;;;;;;;
760;10020100;Arbognes;;;;;;;;
761;10020105;Verdan;;;;;;;;
762;10020106;Corbes;;;;;;;;
763;10020107;Rottes;;;;;;;;
764;10020108;Fin;;;;;;;;
765;10020109;Oron;;;;;;;;
766;10020110;Chatel Denis;;;;;;;;
767;10020111;Granges;;;;;;;;
768;10020112;Palezieux;;;;;;;;
769;10020113;Reynet;;;;;;;;
770;10020114;Biolley;;;;;;;;
771;10020116;Bellevue;;;;;;;;
772;10020117;Champ Bally;;;;;;;;
773;10020118;Eglise;;;;;;;;
774;10020119;Cergne;;;;;;;;
775;10020120;Chaux;;;;;;;;
776;10020121;Racca;http://www.wikidata.org/entity/Q102286621;Racca;masculin;;;;;
777;10020122;Bosquets;;;;;;;;
778;10020123;Crets;;;;;;;;
779;10020124;Ebastements;;;;;;;;
780;10020125;Maisonnettes;;;;;;;;
781;10020126;Planches;;;;;;;;
782;10020127;Rochettes;;;;;;;;
783;10020128;Chene;;;;;;;;
784;10020129;Pre;;;;;;;;
785;10020130;Mont;;;;;;;;
786;10020133;Rue;;;;;;;;
787;10020134;Gottau;;;;;;;;
788;10020135;Pueys;;;;;;;;
789;10020136;Champ Thomas;;;;;;;;
790;10020137;Pra Plan;;;;;;;;
791;10020138;Vevey;;;;;;;;
792;10020139;Bria;;;;;;;;
793;10020140;Peralla;;;;;;;;
794;10020141;Rogivue;;;;;;;;
795;10020142;Paccots;;;;;;;;
796;10020143;Dally;;;;;;;;
797;10020144;Lac Lussy;;;;;;;;
798;10020145;Moleson;;;;;;;;
799;10020146;Canal;;;;;;;;
800;10020147;Cordonnier;;;;;;;;
801;10020148;Ermitage;;;;;;;;
802;10020149;Moille Critsou;;;;;;;;
803;10020150;Cierne;;;;;;;;
804;10020151;Dent Lys;;;;;;;;
805;10020376;Pre Michel;;;;;;;;
806;10020378;Caillette;;;;;;;;
807;10020383;Rapetta;;;;;;;;
808;10020384;Vignetta;;;;;;;;
809;10020385;Iles;;;;;;;;
810;10020387;Buchille;;;;;;;;
811;10020467;Rin Quillet;;;;;;;;
812;10020468;Rochetta;;;;;;;;
813;10020472;Essertons;;;;;;;;
814;10020473;Village;;;;;;;;
815;10020474;Vigny;;;;;;;;
816;10020475;Marais;;;;;;;;
817;10020476;Gottes;;;;;;;;
818;10020477;Fin Rin;;;;;;;;
819;10020478;Bellevue;;;;;;;;
820;10020479;Grandvaux;;;;;;;;
821;10020480;Lechere;;;;;;;;
822;10020481;Lat;http://www.wikidata.org/entity/Q336445;Lat;masculin;1951-03-05T00:00:00Z;;http://www.wikidata.org/entity/Q2649443;;
823;10020484;Baumes;;;;;;;;
824;10020485;Coulanne;;;;;;;;
825;10020486;Pra Marquis;;;;;;;;
826;10020487;Stade;;;;;;;;
827;10020488;Beauregard;;;;;;;;
828;10020489;Rosiers;;;;;;;;
829;10020490;Demoret;;;;;;;;
830;10020492;Bois;;;;;;;;
831;10020493;Pre Ville;;;;;;;;
832;10020494;Vignes;;;;;;;;
833;10020496;Pradayens;;;;;;;;
834;10020573;Oublie;;;;;;;;
835;10020599;Etangs;;;;;;;;
836;10020600;Pre Terrapon;;;;;;;;
837;10020614;Corba;;;;;;;;
838;10020616;Fin Motty;;;;;;;;
839;10020630;Pommeret;;;;;;;;
840;10020632;Tilleul;;;;;;;;
841;10020643;Chateau;;;;;;;;
842;10020644;Cua;;;;;;;;
843;10020645;Cua;;;;;;;;
844;10020646;Moulins;;;;;;;;
845;10020647;Corcelles;;;;;;;;
846;10020649;Vers Eglise;;;;;;;;
847;10020650;Gare;;;;;;;;
848;10020651;Pre Fleurs;;;;;;;;
849;10020652;Pre Chateau;;;;;;;;
850;10020653;Bata;;;;;;;;
851;10020654;Moutonnerie;;;;;;;;
852;10020655;Vy Neuve;;;;;;;;
853;10020656;Cormiers;;;;;;;;
854;10020657;Frenes;;;;;;;;
855;10020658;Loquettes;;;;;;;;
856;10020659;Pecheurs;;;;;;;;
857;10020660;Pra Devant;;;;;;;;
858;10020666;Vuibroye;;;;;;;;
859;10020667;Gillabert;;;;;;;;
860;10020668;Maula;;;;;;;;
861;10020669;Terrassette;;;;;;;;
862;10020670;Bossonnets;;;;;;;;
863;10020671;Grands Champs;;;;;;;;
864;10020672;Belle Croix;;;;;;;;
865;10020674;Glaney;;;;;;;;
866;10020676;Jacques;http://www.wikidata.org/entity/Q6120367;Jacques;masculin;1920-01-01T00:00:00Z;1989-01-01T00:00:00Z;;;
867;10020677;Avoines;;;;;;;;
868;10020678;Berlens;;;;;;;;
869;10020679;Bossens;;;;;;;;
870;10020680;Lausanne;;;;;;;;
871;10020681;Raboud;;;;;;;;
872;10020682;Stand;;;;;;;;
873;10020683;Comba;;;;;;;;
874;10020684;Glane;;;;;;;;
875;10020685;Maillarde;;;;;;;;
876;10020686;Echervettes;;;;;;;;
877;10020687;Rayons;;;;;;;;
878;10020688;Poyet;;;;;;;;
879;10020689;Hopital;;;;;;;;
880;10020690;Fernand Dumas;http://www.wikidata.org/entity/Q42398495;Fernand Dumas;masculin;1892-01-04T00:00:00Z;1956-10-20T00:00:00Z;http://www.wikidata.org/entity/Q70202;http://www.wikidata.org/entity/Q11935;
881;10020691;Pierre Savoie;;;;;;;;
882;10020692;Eglise;;;;;;;;
883;10020740;Ecoteaux;;;;;;;;
884;10020741;Faye;;;;;;;;
885;10020742;Quettolla;;;;;;;;
886;10020743;Combetta;;;;;;;;
887;10020744;Pesseta;;;;;;;;
888;10020745;Reraise;;;;;;;;
889;10020746;Bugnon;;;;;;;;
890;10020747;Genievre;;;;;;;;
891;10020748;Veret;;;;;;;;
892;10020749;Rue;;;;;;;;
893;10020750;Granges;;;;;;;;
894;10020751;Rombuet;;;;;;;;
895;10020752;Vuarat;;;;;;;;
896;10020753;Tremalla;;;;;;;;
897;10020754;Eglise;;;;;;;;
898;10020755;Rotta;;;;;;;;
899;10020756;Clous;;;;;;;;
900;10020757;Erables;;;;;;;;
901;10020758;Granges;;;;;;;;
902;10020759;Cret;;;;;;;;
903;10020760;Tatrel;;;;;;;;
904;10020889;Vallon;;;;;;;;
905;10020890;Bahise;;;;;;;;
906;10020891;Croix;;;;;;;;
907;10020892;Fontaine;http://www.wikidata.org/entity/Q5465101;Fontaine;féminin;1979-05-07T00:00:00Z;;;;
908;10020893;Tserard;;;;;;;;
909;10020894;Gruons;;;;;;;;
910;10020896;Chateau;;;;;;;;
911;10020897;Pre Bulo;;;;;;;;
912;10020899;Bois;;;;;;;;
913;10020902;Combes;;;;;;;;
914;10020903;Echelettes;;;;;;;;
915;10020904;Epenettes;;;;;;;;
916;10020907;Clos Perroud;;;;;;;;
917;10020908;Villaranon;;;;;;;;
918;10020909;Cote;;;;;;;;
919;10021482;Saugettes;;;;;;;;
920;10021485;Bellevue;;;;;;;;
921;10021486;Hermitage;;;;;;;;
922;10021490;Vounaise;;;;;;;;
923;10021491;Montborget;;;;;;;;
924;10021492;Estavayer Lac;;;;;;;;
925;10021494;Moulin;;;;;;;;
926;10021495;Vernolet;;;;;;;;
927;10021496;Aclex;;;;;;;;
928;10021497;Fontanys;;;;;;;;
929;10021498;Coutset;;;;;;;;
930;10021499;Rape;;;;;;;;
931;10021500;Gletterens;;;;;;;;
932;10021501;Sensuis;;;;;;;;
933;10021510;Ferme;;;;;;;;
934;10021511;Lechelles;;;;;;;;
935;10021512;Roches;;;;;;;;
936;10021513;Rittes;;;;;;;;
937;10021514;Cerisiers;;;;;;;;
938;10021515;Vernettes;;;;;;;;
939;10021516;Chateau;;;;;;;;
940;10021517;Cote;;;;;;;;
941;10021518;Missy;http://www.wikidata.org/entity/Q456185;Missy;féminin;1967-09-24T00:00:00Z;2008-08-13T00:00:00Z;http://www.wikidata.org/entity/Q39561;http://www.wikidata.org/entity/Q1319893;
942;10021519;Pendu;;;;;;;;
943;10021723;Courts Champs;;;;;;;;
944;10021724;Lechere;;;;;;;;
945;10021725;Poste;;;;;;;;
946;10021726;Favresses;;;;;;;;
947;10021727;Courts Champs;;;;;;;;
948;10021731;Bellevue;;;;;;;;
949;10021732;Communeau;;;;;;;;
950;10021733;Cret;;;;;;;;
951;10021734;Carrons;;;;;;;;
952;10021737;Bochet Carra;;;;;;;;
953;10021738;Arzillier;;;;;;;;
954;10021739;Cote;;;;;;;;
